Clint,predict
0.0,1.2584250515959379
2.647592232065096,2.6573114149243477
0.0,1.704859570397405
0.0,2.317311492480258
3.648057459593681,2.4166695308834787
1.358409157630355,1.5211541840865126
4.370712874773608,2.429217045854915
0.0,1.945895016625191
0.0,1.6144062914286137
0.0,0.6398220144145735
0.0,0.7621342815114985
3.7839623353606284,2.624303276849318
4.406719247264253,2.078403384502744
0.37569294977449424,2.3067397187030276
4.436751534363128,3.944396055951781
2.8803214220426634,2.5721363692215116
4.890349128221754,2.642292609744533
3.826465117066499,3.255482230397051
2.983659692319722,2.854995820281112
0.0,1.246481988390021
2.4832385926873033,2.0941416302126252
3.879499813722586,2.6452098387382743
0.0,2.09472662517837
2.6892071133007303,1.5028719848591408
4.999237249143887,1.2116661199700263
3.292869504776527,2.584631876443787
2.815408719422709,2.453395116475694
0.0,0.5331031274709118
0.0,2.7317702823549417
0.0,0.6617927064902717
0.0,0.5877295221299822
2.3978952727983707,1.8420370169470122
1.8870696490323797,1.8374535113090396
2.3978952727983707,1.749313839479361
2.70805020110221,1.6966947226283497
1.8245492920510458,1.9343845214180613
1.3083328196501787,1.383479528700951
0.7884573603642702,1.865307349477818
2.5649493574615367,2.4387755906467103
1.4816045409242153,2.0164833640853934
0.3364722366212129,1.892527873424539
2.089391872533004,1.4382221108847437
1.9286186519452522,1.1758524220222384
2.9444389791664403,2.5061171422771733
3.526360524616161,2.494662158887411
3.828641396489095,2.15534221009991
1.9459101490553132,2.685561028375752
2.3978952727983707,2.197195722874511
4.61512051684126,2.8126707336958527
2.70805020110221,2.9173966357412424
3.1780538303479453,1.8566617066659836
3.295836866004329,1.8766016990040357
1.410986973710262,1.3536953178000009
3.4339872044851463,1.3663326475722941
2.197224577336219,1.3984762029236761
1.722766597741103,1.381400140857707
3.1871787381249455,1.6848192510538784
2.150598735996164,1.1126416135326158
3.3428618046491922,1.7577317178578113
1.33500106673234,2.040067218508307
2.5649493574615367,1.462903107505392
1.6094379124341005,1.4600133577833707
2.4849066497880004,1.452416169063673
2.3025850929940455,1.5339855285826278
1.3862943611198906,1.7119355750776342
3.526360524616161,1.5540704786896191
2.3025850929940455,2.004449287318444
2.197224577336219,1.9368078612194117
2.8903717578961645,1.5653478611487344
0.3364722366212129,1.34619864051042
4.3694478524670215,2.260002088123315
2.5726122302071057,2.9594520934992894
1.9315214116032136,2.2280457237839855
2.186051276738094,2.288530736058695
3.310907910314694,2.6669276846292194
3.0204248861443626,2.5564879383124874
2.0781907597781832,2.153836014045296
2.5494451709255714,1.1456741878727656
0.7884573603642702,1.8040376103496272
1.0986122886681096,1.6154370407550787
2.5095992623783716,2.1212745524541985
2.1294214739848565,1.7720417791368206
3.4404180948154366,1.5981046284361509
3.234749174024491,2.3969224467213937
0.262364264467491,1.412166781828809
1.9459101490553132,2.7839098951356704
0.7884573603642702,1.2792226185212259
0.18232155679395465,1.061342792696663
2.70805020110221,0.6932325896185144
1.3862943611198906,0.8332601345920233
1.8405496333974867,2.0935966553942853
1.4586150226995167,2.288312008432789
1.5871923034867808,1.0638006199061452
1.7404661748405046,2.0040974051007137
2.3025850929940455,1.9622180728761742
2.6878474937846906,1.9117008436747818
2.1400661634962708,1.984663473981452
1.6292405397302803,1.4886948937473137
0.40546510810816433,1.4460479861610376
1.3862943611198906,1.5765701006397672
3.2580965380214817,2.1186310096298033
2.0668627594729756,1.8266938088211868
0.40546510810816433,3.225124458858186
1.9740810260220099,2.964316846716947
1.3609765531356006,2.1856651253813584
2.4849066497880004,2.6312999789333085
1.5260563034950492,2.383526025120915
4.04305126783455,1.503711116982135
1.0296194171811581,1.909121480625947
3.828641396489095,2.6706549066524534
2.0794415416798357,2.950675693615982
4.48863636973214,2.958937548746948
1.547562508716013,2.7611378779886735
3.970291913552121,2.9073975004787145
3.1354942159291497,2.6836627455313606
5.036952602413629,1.89326446544635
2.772588722239781,1.1669770783182742
3.5779478934066544,1.316611210702928
1.6094379124341005,1.8136055607981856
4.219507705176107,2.1091635706113614
