SMILES,Clint,logP,Fup,MW_rdkit,HBD_rdkit,HBA_rdkit,NRB_rdkit,RF_rdkit,PSA_rdkit
C[C@@H]1COCCN1c1cc(C2([S@](C)(=N)=O)CC2)nc(-c2cc[nH]c3nccc2-3)n1,0.29066985188378,0.5989010989010988,0.2566735112936345,0.5430020614887211,0.4,0.7000000000000001,0.23529411764705882,0.538391675308019,0.6678018575851393
C[C@]12C[C@@H]([C@H]3[C@H]([C@@H]1CC[C@@]2(C(=O)CO)O)CCC4=CC(=O)C=C[C@]34C)O,0.44493760237603497,0.42857142857142855,0.24640657084188913,0.4659112818307206,0.6000000000000001,0.5,0.11764705882352941,0.44907119662849326,0.5871826625386997
C[C@]12C=CC3=C4CCC(=O)C=C4CC[C@H]3[C@@H]1CC[C@@H]2O,0.7352951100863342,0.6112637362637363,0.09229979466119098,0.3323891022884008,0.2,0.2,0.0,0.35713153625662575,0.23095975232198143
C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@@H]2C(=O)NC(C)(C)C)CC[C@@H]4[C@@]3(C=CC(=O)N4)C,0.40591216106932126,0.6222527472527472,0.08726899383983575,0.48384178444836634,0.4,0.2,0.058823529411764705,0.5128684475154828,0.3603715170278638
C[C@]12CC[C@H]3C(=CCC4=C3C=CC(=C4)O)[C@@H]1CCC2=O,0.523206810150976,0.6909340659340659,0.04958932238193019,0.32940810061251424,0.2,0.2,0.0,0.3552653287311034,0.23095975232198143
C[C@]12CCC(=O)C=C1CC[C@@H]3[C@@H]2[C@H](C[C@]4([C@H]3CC[C@@H]4C(=O)CO)C)O,0.5569409178258994,0.47252747252747246,0.13039014373716634,0.445177747786495,0.4,0.4,0.11764705882352941,0.4416831785462947,0.46191950464396286
C[C@]12CCC(=O)C=C1CC[C@@H]3[C@@H]2CC[C@]4([C@H]3CC[C@]4(C)O)C,0.564498993115756,0.6675824175824174,0.023511293634496923,0.3799368205614962,0.2,0.2,0.0,0.40734063263894194,0.23095975232198143
C[C@]12CCC(=O)C=C1CC[C@@H]3[C@@H]2CC[C@]4([C@H]3CCC4=O)C,0.676959339568446,0.5837912087912087,0.16878850102669404,0.35616296142494847,0.0,0.2,0.0,0.3769576922640019,0.21139318885448918
C[C@H](CF)CN1[C@H](C)Cc2cc(O)ccc2[C@H]1c1ccc(/C=C/C(=O)O)cc1,0.8927058197036917,0.8145604395604393,0.01642710472279261,0.5000222462811633,0.4,0.30000000000000004,0.3529411764705882,0.5195229649006934,0.3762848297213623
C[C@H](CF)CN1[C@H](c2ccc(/C=C/C(=O)O)cc2)c2ccc(O)cc2CC1(C)C,0.5797514137842097,0.8681318681318682,0.0,0.5208151037418245,0.4,0.30000000000000004,0.3529411764705882,0.5444976899596413,0.3762848297213623
C[C@H](CO)CN1[C@H](C)Cc2c([nH]c3ccccc23)[C@H]1c1ccc(/C=C/C(=O)O)cc1,0.677448457531917,0.7870879120879122,0.036960985626283374,0.5311967016180461,0.6000000000000001,0.30000000000000004,0.3529411764705882,0.5806626280853955,0.47405572755417963
C[C@H](CO)NC1=NC(=NC2=C1N=CC(=O)N2)SCC3=C(C(=CC=C3)F)F,0.6595154136975492,0.49175824175824173,0.002053388090349077,0.4939415960965191,0.6000000000000001,0.7000000000000001,0.3529411764705882,0.4436337711077538,0.6426625386996905
C[C@H](CO)NC1=NC(=NC2=C1SC(=N2)N)SCC3=C(C(=CC=C3)F)F,0.4847821608552822,0.6222527472527472,0.01642710472279261,0.49984427603185666,0.6000000000000001,0.8,0.3529411764705882,0.4526602653043893,0.6003095975232199
C[C@H](CO)NC1=NC(=NC2=C1SC(=O)N2)SCC3=CC=CO3,0.6851953139700722,0.489010989010989,0.008213552361396302,0.43307577083364235,0.6000000000000001,0.8,0.3529411764705882,0.40269621008412004,0.6442105263157896
C[C@H](CO)Nc1cc(NS(=O)(=O)N2CCC2)nc(SCc2cccc(F)c2F)n1,0.35160743418343765,0.5082417582417582,0.0,0.5918548949233986,0.6000000000000001,0.7000000000000001,0.5294117647058824,0.5129311953627178,0.6653250773993808
C[C@H](CO)Nc1cc(NS(=O)(=O)N2CCCCC2)nc(SCc2cccc(F)c2F)n1,0.7001848702380846,0.6153846153846153,0.004106776180698152,0.633425778990612,0.6000000000000001,0.7000000000000001,0.5294117647058824,0.5628806454806133,0.6653250773993808
C[C@H](CO)Nc1cc(NS(=O)(=O)N2CCOCC2)nc(SCc2cccc(F)c2F)n1,0.40917184152943786,0.4574175824175824,0.02053388090349076,0.636362288104172,0.6000000000000001,0.8,0.5294117647058824,0.5464796564447179,0.7224767801857586
C[C@H](CS)C(=O)N1CCC[C@H]1C(=O)O,0.8029199507233149,0.25274725274725274,0.7392197125256674,0.2536669286784226,0.4,0.30000000000000004,0.1764705882352941,0.23453522507274158,0.35671826625387
C[C@H]1C[C@@H](C(=O)[C@@H](C1)[C@@H](CC2CC(=O)NC(=O)C2)O)C,0.27213819145090645,0.2815934065934066,0.6355236139630391,0.34870304180817774,0.4,0.4,0.1764705882352941,0.32740582548850017,0.5168421052631579
C[C@H]1C[C@@H]2[C@H]([C@H]([C@]3(O2)CC[C@H]4[C@@H]5CC=C6C[C@H](CC[C@@]6([C@H]5CC4=C3C)C)O)C)NC1,0.6969722929837174,0.927197802197802,0.0658110882956879,0.5417266080353568,0.4,0.30000000000000004,0.0,0.5841797531088584,0.2569040247678019
C[C@H]1C[C@H]2[C@@H]3CC[C@@]([C@]3(C[C@@H]([C@@H]2[C@@]4(C1=CC(=O)C=C4)C)O)C)(C(=O)CO)O,0.4345563388754413,0.4423076923076923,0.22587268993839837,0.4867041392913818,0.6000000000000001,0.5,0.11764705882352941,0.47366727088516114,0.5871826625386997
C[C@H]1Cn2c(nnc2C(C)(F)F)CN1C(=O)c1cccc(C(F)(F)c2nnc(O)c3ccccc23)c1,0.22510600746170853,0.7293956043956042,0.08110882956878851,0.6734987467928278,0.2,0.7000000000000001,0.23529411764705882,0.5816958038459021,0.6008049535603716
C[Si](CN1C=NC=N1)(C2=CC=C(C=C2)F)C3=CC=C(C=C3)F,0.47151515896753954,0.7142857142857142,0.019435318275154004,0.39903896065374406,0.0,0.30000000000000004,0.23529411764705882,0.38772760294027764,0.19015479876160993
C=CC(O)=Nc1cc(N=c2nc(-c3cn(C)c4ccccc34)c(C#N)c[nH]2)c(OC)cc1N(C)CCN(C)C,0.5272888260098995,0.8076923076923075,0.08110882956878851,0.7092411051952482,0.4,0.8,0.5294117647058824,0.7743273674194787,0.7310216718266255
C=CC(O)=Nc1cc(Nc2ncc(C)c(-c3cn(C)c4ccccc34)n2)c(OC)cc1N(C)CCN(C)C,0.43858524681378647,0.8681318681318682,0.06673511293634497,0.6929716582377978,0.4,0.8,0.5882352941176471,0.7825819549091806,0.5637151702786378
C=CC(O)=Nc1cc(Nc2ncc(Cl)c(-c3cn(C)c4ccccc34)n2)c(OC)cc1N(C)CCN(C)C,0.5272888260098995,0.9148351648351647,0.013347022587268996,0.7225443813309209,0.4,0.8,0.5882352941176471,0.7840586930380723,0.5637151702786378
C=CC(O)=Nc1cc(Nc2ncc(Cl)c(-c3cnn4ccccc34)n2)c(OC)cc1N(C)CCN(C)C,0.5797514137842097,0.7994505494505495,0.022587268993839837,0.7032346092811486,0.4,0.9,0.5882352941176471,0.7422610537635457,0.6403095975232198
C=CC1=CC=CC=C1,0.7575208186118426,0.6112637362637363,0.17464065708418894,0.08604861553976893,0.0,0.0,0.058823529411764705,0.132544008689495,0.0
C=CCC1=CC2=C(C=C1)OCO2,0.5810891750357323,0.489010989010989,0.008100616016427106,0.17208240022542898,0.0,0.2,0.11764705882352941,0.18627455753301433,0.11430340557275542
C1[C@@H]([C@H](C(=O)O1)CC2=CC(=CC=C2)O)CC3=CC(=CC=C3)O,0.9455867069856867,0.5920329670329669,0.002156057494866529,0.373856170376852,0.4,0.4,0.23529411764705882,0.3761116781857651,0.413374613003096
C1[C@H]([C@H](CN1C(=O)[C@@H]([C@H](CC2=CC=CC=C2)NC(=O)C3=CC4=C(N3)C=CC(=C4)Cl)O)O)O,0.2966183285698401,0.2637362637362637,0.013757700205338811,0.609696412416391,1.0,0.5,0.3529411764705882,0.5803056144718173,0.7795046439628484
C1=C(C=C(C(=C1Br)O)Br)C#N,0.4902585389343053,0.5673076923076923,0.5031827515400411,0.33935960371957824,0.2,0.2,0.0,0.1957722015136296,0.2725696594427245
C1=C(C=C(C(=C1Cl)N2C(=C(C(=N2)C#N)S(=O)C(F)(F)F)N)Cl)C(F)(F)F,0.24116865614515845,0.7554945054945055,0.03706365503080083,0.5782550017055482,0.2,0.5,0.11764705882352941,0.3686262927544087,0.5244582043343654
C1=C(C=C(C(=C1Cl)O)Cl)Cl,0.6257865755901878,0.7129120879120878,0.005256673511293634,0.22228484138401527,0.2,0.1,0.0,0.16826592537658178,0.12526315789473685
C1=C(C=C(C=C1Cl)Cl)N,0.868694028722965,0.6043956043956042,0.04332648870636551,0.1704658371275602,0.2,0.1,0.0,0.15602793144689509,0.16111455108359135
C1=CC(=C(C(=C1)Cl)C#N)Cl,0.4731938574185945,0.5824175824175823,0.053613963039014376,0.18526702952823054,0.0,0.1,0.0,0.15766478477217935,0.1473065015479876
C1=CC(=C(C(=C1)Cl)Cl)C2=C(N=C(N=N2)N)N,0.24416165463283004,0.559065934065934,0.4517453798767968,0.30992035831343523,0.4,0.5,0.058823529411764705,0.28170429644246753,0.561671826625387
C1=CC(=C(C(=C1)Cl)Cl)Cl,0.4720621107086183,0.7664835164835164,0.005821355236139631,0.1985703056639032,0.0,0.0,0.0,0.15926052743893043,0.0
C1=CC(=C(C=C1Cl)N)N,0.7084511772247527,0.38186813186813184,0.37268993839835735,0.14236136859121717,0.4,0.2,0.0,0.1527953354548597,0.3222291021671827
C1=CC(=C(C=C1F)F)C(CN2C=NC=N2)(CN3C=NC=N3)O,0.27894184206400696,0.2747252747252747,0.7196098562628338,0.38569119195574475,0.2,0.7000000000000001,0.29411764705882354,0.315193255255538,0.5055727554179568
C1=CC(=CC(=C1)N(CC2=CN=CC=C2)C3=CC(=C(C=C3)OC(F)F)OC(F)F)C(=O)O,0.48678792500807655,0.8942307692307692,0.00431211498973306,0.5784922953712904,0.2,0.5,0.5294117647058824,0.4930969254095785,0.44513931888544894
C1=CC(=CC(=C1)O)O,0.5850370795615394,0.3159340659340659,0.7544147843942506,0.09491746629688406,0.4,0.2,0.0,0.0959695867675609,0.2505263157894737
C1=CC(=CC=C1[C@H]([C@@H](CO)NC(=O)C(Cl)Cl)O)[N+](=O)[O-],0.1677694671299341,0.36263736263736257,0.3388090349075976,0.4092870808429857,0.6000000000000001,0.5,0.3529411764705882,0.3274610003196895,0.6978328173374614
C1=CC(=CC=C1C(=O)C2=C(C=C(C=C2)O)O)O,0.6443587053501353,0.5782967032967032,0.009856262833675565,0.27291737731175936,0.6000000000000001,0.4,0.11764705882352941,0.26657503317251496,0.48148606811145517
C1=CC(=CC=C1C2=COC3=C(C2=O)C=CC(=C3)O)O,0.5947074691585094,0.651098901098901,0.04650924024640658,0.3085114271730909,0.4,0.4,0.058823529411764705,0.32033641500993426,0.4375851393188855
C1=CC(=CC=C1C2=COC3=CC(=CC(=C3C2=O)O)O)O,0.6251966337456817,0.6126373626373626,0.014640657084188912,0.33222596289320305,0.6000000000000001,0.5,0.058823529411764705,0.3293418129475856,0.5628482972136224
C1=CC(=CC=C1Cl)Cl,0.934832754755306,0.6785714285714285,0.013254620123203288,0.14820472511011912,0.0,0.0,0.0,0.13215994859003968,0.0
C1=CC(=N)C=CC1=C(C2=CC=C(C=C2)N)C3=CC=C(C=C3)N.Cl,0.35749499416769326,0.17719780219780218,0.23100616016427106,0.4109333056490723,0.6000000000000001,0.30000000000000004,0.11764705882352941,0.48118673488872266,0.4699071207430341
C1=CC=C(C(=C1)[N+](=O)[O-])[N+](=O)[O-],0.666067326589257,0.43818681318681313,0.061078028747433274,0.18090675842021742,0.0,0.4,0.11764705882352941,0.14995004514058494,0.5342414860681115
C1=CC=C(C(=C1)C2=CC=C(C=C2)Cl)NC(=O)C3=C(N=CC=C3)Cl,0.6128289852376642,0.6126373626373626,0.022597535934291584,0.4389784507689798,0.2,0.2,0.1764705882352941,0.443877189480648,0.26
C1=CC=C(C(=C1)CC(=O)O)NC2=C(C=C(C=C2Cl)O)Cl,0.002299901055343813,0.7156593406593406,0.007186858316221767,0.39297314132320876,0.6000000000000001,0.30000000000000004,0.23529411764705882,0.36329543038802514,0.43071207430340563
C1=CC=C(C(=C1)CC2=CC=C(C=C2)O)O,0.8020489908538044,0.6387362637362637,0.03347022587268994,0.22845447669331276,0.4,0.2,0.11764705882352941,0.25418071055445834,0.2505263157894737
C1=CC=C(C(=C1)CC2=CC=CC=C2O)O,0.863776386761254,0.673076923076923,0.031827515400410684,0.22845447669331276,0.4,0.2,0.11764705882352941,0.25418071055445834,0.2505263157894737
C1=CC=C(C(=C1)O)O,0.7549376075420267,0.32692307692307687,0.01724845995893224,0.09491746629688406,0.4,0.2,0.0,0.0959695867675609,0.2505263157894737
C1=CC=C(C=C1)[N+](=O)[O-],0.4960449559798901,0.46016483516483514,0.3843942505133471,0.11418274578432973,0.0,0.2,0.058823529411764705,0.11395441801642159,0.26712074303405575
C1=CC=C(C=C1)C(=O)C2=C(C=C(C=C2)O)O,0.7431982734497035,0.5631868131868132,0.0013347022587268994,0.24918801073753838,0.4,0.30000000000000004,0.11764705882352941,0.25756963523486365,0.3562229102167183
C1=CC=C(C=C1)C(CCC2=CC=C(C=C2)Cl)(CN3C=NC=N3)C#N,0.6487949439784928,0.6497252747252746,0.009034907597535937,0.43019858513651804,0.0,0.4,0.3529411764705882,0.44084690120297365,0.33746130030959753
C1=CC=C(C=C1)C[N+]2=CC=CC3=CC=CC=C32.[Cl-],0.4790294317119116,0.6401098901098901,0.6047227926078029,0.3100241742921975,0.0,0.0,0.11764705882352941,0.3118838472436115,0.024024767801857586
C1=CC=C(C=C1)C2=CC=CC=C2,0.5817539133983517,0.7568681318681318,0.005718685831622177,0.1602325477924274,0.0,0.0,0.058823529411764705,0.21554967384642684,0.0
C1=CC=C(C=C1)C2=NC(=NC(=N2)N)N,0.22307037634641597,0.39285714285714285,0.34188911704312125,0.2091891972058671,0.4,0.5,0.058823529411764705,0.2275031387446861,0.561671826625387
C1=CC=C(C=C1)C2=NC(C(=O)NC3=C2C=C(C=C3)Cl)O,0.35930808425229155,0.5137362637362637,0.030800821355236145,0.35595532946742403,0.4,0.30000000000000004,0.058823529411764705,0.3577682105341735,0.3819814241486068
C1=CC=C(C=C1)N(C2=CC=CC=C2)N=O,0.49828771580266523,0.635989010989011,0.03457905544147844,0.22548830587153518,0.0,0.2,0.1764705882352941,0.2639087905947468,0.20229102167182664
C1=CC=C(C=C1)N=NC2=CC=C(C=C2)N,0.5977393839881855,0.6744505494505494,0.0072895277207392205,0.22403488216886408,0.2,0.30000000000000004,0.11764705882352941,0.2674486346663465,0.3141795665634675
C1=CC=C(C=C1)N2C(=O)C(=C(C=N2)N)Cl,0.2817414873528909,0.36675824175824173,0.42843942505133475,0.2595399469055423,0.2,0.4,0.058823529411764705,0.2554616321255996,0.3771517027863777
C1=CC=C(C=C1)NC(=O)C2=CC=CC=C2I,0.6465920923129022,0.5989010989010988,0.06686858316221767,0.4107256736915479,0.2,0.1,0.11764705882352941,0.3328026812804239,0.1801857585139319
C1=CC=C(C=C1)NC(=O)CCl,0.7415663599780778,0.42994505494505486,0.40143737166324445,0.1824046746852151,0.2,0.1,0.11764705882352941,0.1826270684476237,0.1801857585139319
C1=CC=C(C=C1)NC(=O)NC2=CC(=NC=C2)Cl,0.6826738917374552,0.6456043956043955,0.018018480492813148,0.29811499844276035,0.4,0.2,0.11764705882352941,0.30454559469542686,0.33448916408668733
C1=CC=C(C=C1)NC(=O)NC2=CN=NS2,0.4191806046989246,0.44917582417582413,0.018860369609856265,0.25805686149465346,0.4,0.4,0.11764705882352941,0.25403357767128676,0.4143034055727554
C1=CC=C(C=C1)NS(=O)(=O)C2=CC=CC(=C2)/C=C/C(=O)NO,0.16441427168580908,0.4807692307692307,0.051334702258726904,0.4034437243240838,0.6000000000000001,0.4,0.29411764705882354,0.3820353995225755,0.5913312693498453
C1=CC=C(C=C1)OCCO,0.6182964149999348,0.3653846153846153,0.2933264887063656,0.13648835036409745,0.2,0.2,0.1764705882352941,0.14601207679687386,0.18241486068111457
C1=CC=C2C(=C1)C(=O)C3=C(C2=O)C=C(C=C3)N,0.7043710305219253,0.6607142857142856,0.021047227926078035,0.2625357794355377,0.2,0.30000000000000004,0.0,0.28199423477107044,0.3725077399380805
C1=CC=C2C(=C1)C(=O)OC2(C3=CC=C(C=C3)O)C4=CC=C(C=C4)O,0.7731192406249673,0.603021978021978,0.02172484599589323,0.40347338603230154,0.4,0.4,0.11764705882352941,0.41069061037968413,0.413374613003096
C1=CC=C2C(=C1)C=CC=N2,0.7403314854908267,0.48489010989010983,0.19876796714579056,0.12312575081198927,0.0,0.1,0.0,0.16072644697347122,0.07981424148606812
C1=CC=C2C(=C1)C=CC3=CC=CC=C3N2C(=O)N,0.31412517420319663,0.5425824175824175,0.5175564681724847,0.2818603823394189,0.2,0.1,0.0,0.33269557719635057,0.2868730650154799
C1=CC=C2C(=C1)N=C(S2)SCSC#N,0.6980502849823487,0.6593406593406592,0.3295687885010268,0.2846485829118899,0.0,0.5,0.1764705882352941,0.27867617188366334,0.22712074303405574
C1=CC=C2C=C(C=CC2=C1)N,0.6235843884072808,0.5192307692307692,0.10256673511293636,0.14390377741854155,0.2,0.1,0.0,0.19652193010214378,0.16111455108359135
C1=CC=C2C=C3C=CC=CC3=CC2=C1,0.5720709696566628,0.8173076923076923,0.015605749486652979,0.19582659765375887,0.0,0.0,0.0,0.26734910359831865,0.0
C1=CC=C2C3=C4C(=CC=C3)C5=CC=CC=C5C4=CC2=C1,0.4376144747517706,1.0,0.0006057494866529775,0.30558974891363994,0.0,0.0,0.0,0.3994982335940074,0.0
C1=CC2=C3C(=C1)C=CC3=CC=C2,0.5605121824831208,0.7472527472527473,0.0011909650924024646,0.157236715262432,0.0,0.0,0.0,0.2209481524275033,0.0
C1=CC2=C3C(=C1)C=CC4=CC=CC(=C43)C=C2,0.45346929657816915,0.8763736263736264,0.014527720739219716,0.2314206475150904,0.0,0.0,0.0,0.3143667146471326,0.0
C1=NC2=C(N1)C(=S)N=C(N2)N,0.31324968066873915,0.19642857142857142,0.8151950718685833,0.17943850386343752,0.6000000000000001,0.4,0.0,0.1701537700908059,0.5162848297213622
C1C(=O)NC2=C(C=C(C=C2)[N+](=O)[O-])C(=N1)C3=CC=CC=C3Cl,0.5905740725225821,0.5370879120879121,0.2053388090349076,0.39894997552909073,0.2,0.4,0.11764705882352941,0.3875983207377849,0.5238390092879257
C1C(O1)CN2C(=O)N(C(=O)N(C2=O)CC3CO3)CC4CO4,0.9871303916702018,0.17857142857142855,0.40246406570841897,0.37234342325774544,0.0,0.9,0.3529411764705882,0.3051492722602045,0.6414241486068112
C1C[C@H](C2=C(C=CC=N2)[C@H]([C@@H]1C3=C(C(=CC=C3)F)F)N)OC(=O)N4CCC(CC4)N5C6=C(NC5=O)N=CC=C6,0.36589940066096754,0.7184065934065933,0.004106776180698152,0.7240126358877008,0.4,0.7000000000000001,0.1764705882352941,0.6863754409253361,0.7376470588235294
C1C2=C(C=C(C=C2)O)C3=CC=CC=C31,0.6402588962871945,0.6442307692307692,0.015277207392197125,0.20174410844320523,0.2,0.1,0.0,0.23973355965832718,0.12526315789473685
C1C2=CC=CC=C2C3=CC=CC=C31,0.5566827727625232,0.7802197802197801,0.005821355236139631,0.17802957272309317,0.0,0.0,0.0,0.2307281617206758,0.0
C1CC1(C(=O)NC2=C(C=C(C=C2)Cl)Cl)C(=O)O,0.09924973295627289,0.5741758241758241,1.0,0.336601064855325,0.4,0.2,0.1764705882352941,0.28325514194266255,0.4111455108359134
C1CC1CN2CC[C@]34[C@@H]5C(=O)CC[C@]3([C@H]2CC6=C4C(=C(C=C6)O)O5)O,0.6184725713089722,0.4697802197802197,0.8008213552361397,0.43768816646150654,0.4,0.5,0.11764705882352941,0.4206680590197597,0.43343653250773995
C1CC2=C(C[C@@H]1NS(=O)(=O)C3=CC=C(C=C3)F)C4=CC=CC=C4N2CCC(=O)O,0.3814207226686113,0.6346153846153846,0.022587268993839837,0.5488602488617319,0.4,0.4,0.3529411764705882,0.5122350188162403,0.5473684210526316
C1CCC2(C1)CC(=O)N(C(=O)C2)CCCCN3CCN(CC3)C4=NC=CC=N4,0.48618881317480717,0.5673076923076923,0.04106776180698153,0.5030774022275942,0.0,0.6000000000000001,0.3529411764705882,0.5124984515886836,0.4312074303405573
C1CN(C(=N1)N[N+](=O)[O-])CC2=CN=C(C=C2)Cl,0.33749168963276593,0.28434065934065933,0.6631416837782342,0.30997968172987084,0.2,0.5,0.1764705882352941,0.27078454823443254,0.5180185758513932
C1CN(CCC1(C2=CC=C(C=C2)Cl)O)CCCC(=O)C3=CC=C(C=C3)F,0.42343031721029534,0.7953296703296702,0.1728952772073922,0.4880834087235083,0.2,0.30000000000000004,0.3529411764705882,0.48119647162363843,0.2510216718266254
C1CN(CCC1C(=O)C2=CC=C(C=C2)F)CCN3C(=O)C4=CC=CC=C4NC3=O,0.7908508321794556,0.6565934065934065,0.046201232032854214,0.5177747786495025,0.2,0.5,0.29411764705882354,0.5230422536430265,0.46544891640866876
C1CN(CCC1CC2=CC=C(C=C2)F)CCS(=O)C3=CC4=C(C=C3)NC(=O)O4,0.4305936978665184,0.7884615384615383,0.029260780287474336,0.5281267148175063,0.2,0.4,0.3529411764705882,0.5157662080123593,0.4105882352941177
C1CN(CCN1CCCN2C3=CC=CC=C3SC4=C2C=C(C=C4)C(F)(F)F)CCO,0.4808803410685649,0.804945054945055,0.030800821355236145,0.5800791967609414,0.2,0.5,0.3529411764705882,0.5494104136543644,0.18544891640866873
C1COCCC1(C(=O)NO)NS(=O)(=O)C2=CC=C(C=C2)OC3=CC=C(C=C3)F,0.30789440184515243,0.5329670329670328,0.13860369609856263,0.5399172438340724,0.6000000000000001,0.6000000000000001,0.3529411764705882,0.45395200546988135,0.7056346749226006
C1COCCN1C=O,0.11304377453387579,0.06043956043956045,0.9679671457905545,0.10236255505954588,0.0,0.2,0.058823529411764705,0.08885311540356874,0.18291021671826627
