Clint,predict
3.785642935,-2.160645710125882
9.922346851,13.182205428139971
0.066091954,49.23803569998827
1.91784688,27.669553683354945
20.29449966,60.920862009398434
2.727624358,15.442348358455257
61.24530618,-23.472917575619196
14.75336378,-26.770836514812515
18.29106828,-15.41170732310483
0.9886118509999999,-6.026793838857795
15.796169189999999,-18.33674675017365
243.4939945,12.121004544220591
2.036247167,36.08357082058979
10.83950359,-2.08597509045472
106.8296671,-10.766976001291706
1.863857374,16.647322593397455
14.09666583,86.36279838313223
0.112304688,17.94825097040626
12.55789117,42.966862540976706
110.390109,-6.142908825371513
43.85831096,-14.395677279648117
6.660025945,-14.339998396453037
0.9908969260000001,94.16158614747232
1.095807346,57.43218439343339
2.341994382,11.102199842608663
177.86439,-17.243869447582647
53.48454493,14.442030234672675
178.552197,11.291693765562648
138.0863728,-21.412321596768066
16.51105933,-1.7992195559955166
9.291170704,4.079658912608645
6.164358709,14.91991402888412
16.746875,51.56790909556181
16.06468139,7.535419499696119
7.231901144,38.370126862205964
0.026992834,39.40002648203695
2.855723864,13.527644796861955
2.855723864,7.87460753016478
1.039169785,40.20620768059778
32.85121482,1.532400150858175
8.50672253,45.67722440079117
0.478934456,17.814881658865062
9.409157346,-20.808785160784456
18.65212528,-21.68587800438046
108.8469962,13.583999701187222
0.554895998,12.324368043548857
7.787107259,77.37371569981973
13.05650685,37.43009347986809
2.225313251,32.27984507154667
23.55659299,-2.9406106606819806
0.707047806,69.83079821885364
0.698693721,85.00212385294178
42.07645475,107.95014398937904
9.210449674,42.280656521015025
0.626471137,-5.518158512026465
4.019325658,28.902196497411225
27.38095238,48.90749851134491
1.291264316,33.13482608114265
6.106753564,24.969068417964483
61.17021277,128.88634752879037
42.18635363,72.82638156517804
14.97522143,-3.4542344291498006
2.800884293,-11.717444066926163
1.403808594,38.567911330009274
6.57518582,-30.75806299948239
4.005192503,18.867316554502892
3.325024925,52.39295202653522
5.459993773,23.84511642979576
2.205170868,2.716066719793125
34.09629981,4.866475077311063
8.764272254,-5.778014348547124
1.833152116,19.419150374433542
2.321543928,11.394604982227285
1.242234212,-1.1493348141741304
2.585012326,15.419541931315978
62.54058442,12.090197295573494
1.622983871,24.86984560230136
5.598831548,23.277767553487134
6.326328529,35.77656065303768
0.526639452,80.9134589119266
0.273140608,6.03222337189424
0.428241603,0.7610711845201262
204.5917636,66.2255255299404
24.6823489,35.345073451887586
8.585856413,60.830067171451766
1.266296688,22.184481666696566
8.579761259,69.30628753866836
1.322707854,38.40828119764158
158.4517045,-20.117323262255656
3.789934864,15.249641477931975
0.16128621,14.28992919478239
0.024634264999999995,42.4286011452752
12.53633721,-0.2898445207756913
250.05813949999998,17.148896842379962
3.321299639,30.340743461636695
0.900804905,42.441170681014505
36.85897436,-3.7335853035923665
1.416535278,76.07371220886266
13.5805385,9.73876922627206
3.775307994,16.142828824588975
23.22182697,16.862824757854572
3.443113772,-1.0246720604854505
9.290240436,26.285229556813384
26.55374806,-26.71555878701337
2.919279633,3.8759481167107506
6.091101695,-3.1427354070052047
72.51398462,33.62612258030523
