SMILES,1A2,2B6,2A6,3A4,2CB,2C9,2C19,2D6,2E1,1A1,1A3,1A4,1A6,1A9,2B4,2B7,2B10,2B15,2B17,1A1,1B1,1E1,2A1
C(CCl)OP(=O)(OCCCl)OCCCl,4.384731292724609,4.007739543914795,4.041231155395508,3.7168476581573486,3.9974465370178223,3.981325626373291,3.988466501235962,4.1128830909729,4.046144485473633,3.779984712600708,3.7915494441986084,3.7772552967071533,3.774617910385132,3.782489061355591,3.7810275554656982,3.7947909832000732,3.787928819656372,3.7730491161346436,3.7724196910858154,3.641831636428833,3.5569510459899902,3.6139724254608154,3.7584335803985596
C(Cl)(Cl)(Cl)Cl,3.28051495552063,2.995448112487793,3.036216974258423,2.8255012035369873,2.980071783065796,2.9747955799102783,2.965430498123169,3.078190803527832,3.051246404647827,2.7946314811706543,2.807493209838867,2.7975850105285645,2.7799274921417236,2.812392473220825,2.810922861099243,2.819871425628662,2.8130667209625244,2.8082275390625,2.805739641189575,2.8018741607666016,2.735337495803833,2.770214557647705,2.892136812210083
C(Cl)(Cl)Cl,3.196392297744751,2.902064085006714,2.9414381980895996,2.721294641494751,2.8875720500946045,2.8813788890838623,2.873293399810791,2.9843478202819824,2.955803394317627,2.7014129161834717,2.714064121246338,2.7036707401275635,2.687281608581543,2.7167727947235107,2.716646909713745,2.7270195484161377,2.719609022140503,2.713693380355835,2.711533784866333,2.697260618209839,2.631265878677368,2.6672472953796387,2.785651445388794
C(CNCCN)N,3.516206741333008,3.2322659492492676,3.2724037170410156,3.0225603580474854,3.2161192893981934,3.210386276245117,3.202824354171753,3.321174144744873,3.287368059158325,3.000990152359009,3.017141819000244,3.0027527809143066,2.989896535873413,3.015669107437134,3.014723777770996,3.02754807472229,3.0189528465270996,3.0117454528808594,3.0095579624176025,2.98651385307312,2.9139130115509033,2.9537599086761475,3.0800464153289795
C(F)(F)(Cl)Cl,3.0910956859588623,2.8183319568634033,2.857440710067749,2.6405351161956787,2.8017961978912354,2.796945810317993,2.787858486175537,2.900777578353882,2.872762680053711,2.6010680198669434,2.616554021835327,2.6031363010406494,2.5874814987182617,2.6197688579559326,2.617638111114502,2.6274797916412354,2.620059013366699,2.615734100341797,2.6127066612243652,2.611708402633667,2.5448803901672363,2.580111026763916,2.6982710361480713
C(F)(F)(F)Br,3.323190450668335,3.038623809814453,3.0779545307159424,2.8508493900299072,3.0228512287139893,3.0169811248779297,3.0088088512420654,3.121811628341675,3.092757225036621,2.819798707962036,2.83439040184021,2.821939468383789,2.8062055110931396,2.837345838546753,2.835700511932373,2.8459768295288086,2.8388636112213135,2.8330185413360596,2.830254316329956,2.8144116401672363,2.7462940216064453,2.783482789993286,2.9071156978607178
C/C(=C\C(=O)N(C)C)/OP(=O)(OC)OC,6.718880653381348,6.612931251525879,6.624799728393555,6.22235107421875,6.582830429077148,6.5846991539001465,6.59141731262207,6.73024845123291,6.654212951660156,6.192206382751465,6.226471900939941,6.185210704803467,6.198573112487793,6.202719688415527,6.191961288452148,6.214613914489746,6.2023468017578125,6.191407203674316,6.183579921722412,6.084212303161621,5.95674991607666,6.021409034729004,6.179640293121338
C/C(=C\C(=O)NC)/OP(=O)(OC)OC,6.370224952697754,6.311477184295654,6.32151985168457,5.899871826171875,6.279461860656738,6.285948753356934,6.291701316833496,6.433816909790039,6.35589599609375,5.846784591674805,5.8883514404296875,5.838133811950684,5.857777118682861,5.858602046966553,5.844748020172119,5.8715739250183105,5.8564605712890625,5.846194267272949,5.836556434631348,5.732476711273193,5.588606834411621,5.658057689666748,5.818875312805176
C/C(=C\C1=CC=C(C=C1)OCCN2CCOCC2)/C3=CC4=C(C=C3)C(CCC4(C)C)(C)C,7.47512149810791,7.463482856750488,7.470373153686523,7.029167175292969,7.427824020385742,7.437811374664307,7.444108486175537,7.5896196365356445,7.51014518737793,6.964369297027588,7.011510848999023,6.950758457183838,6.980064868927002,6.975282192230225,6.954961776733398,6.987581729888916,6.96722936630249,6.958033084869385,6.947483062744141,6.798040866851807,6.627176284790039,6.7076921463012695,6.883894443511963
C/C(=N\OC(=O)N(SN(C(=O)O/N=C(/SC)\C)C)C)/SC,5.284200668334961,5.107709884643555,5.113868713378906,4.736003398895264,5.088061809539795,5.08144474029541,5.095564842224121,5.211932182312012,5.133403301239014,4.7663493156433105,4.79237699508667,4.760202884674072,4.772205352783203,4.7704339027404785,4.7640380859375,4.784600257873535,4.772722244262695,4.760074615478516,4.756405830383301,4.609399795532227,4.504448890686035,4.563553333282471,4.707874774932861
C[As](=O)(C)O,5.046919822692871,4.783867359161377,4.82558536529541,4.571065902709961,4.764218330383301,4.758988857269287,4.751247406005859,4.879423141479492,4.844819068908691,4.520534515380859,4.53781795501709,4.517594337463379,4.506612777709961,4.5394206047058105,4.532634258270264,4.546805381774902,4.538117408752441,4.531538963317871,4.528614521026611,4.532353401184082,4.456007957458496,4.4922685623168945,4.622109413146973
C[C@@]1(C(=O)N(C(=N1)SC)NC2=CC=CC=C2)C3=CC=CC=C3,6.534299850463867,6.3339948654174805,6.349056243896484,5.99970006942749,6.310275077819824,6.306014060974121,6.31452751159668,6.445212364196777,6.37148380279541,5.983608245849609,6.009221076965332,5.9773149490356445,5.981843948364258,5.993165969848633,5.984882354736328,6.004955768585205,5.993536949157715,5.983227729797363,5.978626251220703,5.890847206115723,5.7868194580078125,5.840970516204834,5.987221717834473
C[C@@]12[C@H](C=C[C@@]3([C@@H]1[C@@H]([C@]45[C@H]3CC[C@](C4)(C(=C)C5)O)C(=O)O)OC2=O)O,7.201507568359375,7.181878089904785,7.1855010986328125,6.747159004211426,7.146414756774902,7.154279708862305,7.163720607757568,7.310713291168213,7.225650787353516,6.688918113708496,6.735378265380859,6.674996376037598,6.704715728759766,6.697943687438965,6.679905891418457,6.712935447692871,6.691652297973633,6.682500839233398,6.672610282897949,6.529285430908203,6.37139892578125,6.444122791290283,6.611291885375977
C[C@@]12CCN([C@@H]1N(C3=C2C=C(C=C3)OC(=O)NC)C)C,6.108588218688965,6.039259910583496,6.057065486907959,5.712611198425293,6.003988742828369,6.012929916381836,6.013251781463623,6.1566267013549805,6.093634605407715,5.5936079025268555,5.632760524749756,5.584564208984375,5.595766067504883,5.613495826721191,5.5983123779296875,5.624534606933594,5.607187271118164,5.602855682373047,5.5938005447387695,5.598790645599365,5.482838153839111,5.528815746307373,5.669582366943359
C[C@@H](C1=CC=C(C=C1)C2=C(C=C(C=C2)F)F)N3CC[C@](OC3=O)(CCO)C4=CC=C(C=C4)F,6.328095436096191,6.297563552856445,6.302727699279785,5.892601013183594,6.263122081756592,6.270871162414551,6.277762413024902,6.420054912567139,6.340642929077148,5.812107086181641,5.858182907104492,5.797266006469727,5.8234171867370605,5.824563980102539,5.806361675262451,5.839984893798828,5.8162617683410645,5.8106513023376465,5.801342964172363,5.734936714172363,5.600608825683594,5.66016960144043,5.811792373657227
C[C@@H](C1=CC=CC=C1F)SC2=NC3=C(C(=N2)N[C@H](CC(C)C)CO)SC(=N3)N,6.317303657531738,6.106583595275879,6.130335807800293,5.788115501403809,6.082604885101318,6.0792107582092285,6.081986427307129,6.218010902404785,6.154102325439453,5.761037826538086,5.7838897705078125,5.753245830535889,5.757412910461426,5.771668434143066,5.759564399719238,5.779219627380371,5.767589092254639,5.75806188583374,5.752755165100098,5.689085960388184,5.594614505767822,5.643777370452881,5.784461498260498
C[C@@H](C1=NC=C(C=C1)F)NC2=NC(=CN=C2C#N)NC3=NNC(=C3)C4CC4,6.316329002380371,6.283980846405029,6.292712211608887,5.889406204223633,6.247923851013184,6.256316184997559,6.260565280914307,6.405335426330566,6.331699848175049,5.799989700317383,5.843524932861328,5.787454605102539,5.808259963989258,5.815881729125977,5.797165870666504,5.827239990234375,5.8073601722717285,5.801662445068359,5.791561126708984,5.724179267883301,5.595184326171875,5.650571823120117,5.80085563659668
C[C@@H](CN[C@@H]1COC2=CC=CC=C2SC1)CSC3=CC=CC=C3OC,6.215021133422852,6.010486125946045,6.039424896240234,5.742028713226318,5.982799053192139,5.98371696472168,5.980470657348633,6.115226745605469,6.065598011016846,5.666889667510986,5.690279483795166,5.6613287925720215,5.6587371826171875,5.684696197509766,5.675495147705078,5.692284107208252,5.6820831298828125,5.6753668785095215,5.670371055603027,5.66013765335083,5.569690704345703,5.610644340515137,5.746914863586426
C[C@@H](CN1[C@H](C)Cc2c([nH]c3ccccc23)[C@H]1c1ccc(Cl)cc1)C(=O)O,6.002962112426758,5.931995391845703,5.933544158935547,5.489234924316406,5.901156425476074,5.902960300445557,5.91509485244751,6.053345680236816,5.964865684509277,5.470562934875488,5.513277053833008,5.45881986618042,5.485185623168945,5.475998401641846,5.4621429443359375,5.492757797241211,5.474399566650391,5.4626617431640625,5.454771518707275,5.289190769195557,5.143714904785156,5.214463233947754,5.3881683349609375
C[C@@H](CS(=O)(=O)C(C)(C)C)N1C(=O)[C@@H](CC(=O)O)O[C@H](c2cccc(Cl)c2)[C@H]1c1ccc(Cl)cc1,8.68178939819336,8.568835258483887,8.5645170211792,8.068558692932129,8.544947624206543,8.540948867797852,8.561142921447754,8.69356632232666,8.588336944580078,8.136319160461426,8.175469398498535,8.124457359313965,8.155622482299805,8.129718780517578,8.117086410522461,8.146357536315918,8.13156509399414,8.111505508422852,8.105110168457031,7.822172164916992,7.643375873565674,7.744439125061035,7.934870719909668
C[C@@H](Nc1cc(F)cc(Cl)c1)c1cc(C(=O)N(C)C)cc2c(=O)cc(N3CCOCC3)oc12,7.778858661651611,7.569744110107422,7.553534984588623,7.007925510406494,7.559508323669434,7.543704032897949,7.580286026000977,7.69804048538208,7.564256191253662,7.224749565124512,7.255112648010254,7.214175224304199,7.254998207092285,7.197902679443359,7.19301700592041,7.221134185791016,7.205225944519043,7.179418087005615,7.178282737731934,6.739447593688965,6.5810651779174805,6.688775539398193,6.875848770141602
C[C@@H](Nc1cc(F)cc(F)c1)c1cc(C(=O)N(C)C)cc2c(=O)cc(N3CCOCC3)oc12,7.727402210235596,7.54578971862793,7.527340888977051,6.979234218597412,7.533401012420654,7.519102573394775,7.554830074310303,7.672713279724121,7.54069185256958,7.180473327636719,7.212663650512695,7.169095993041992,7.210590839385986,7.156267166137695,7.149446487426758,7.178772926330566,7.162096977233887,7.137199401855469,7.13479471206665,6.700852394104004,6.532320976257324,6.64439582824707,6.837186813354492
C[C@@H](Nc1cc(F)cc(F)c1)c1cc(C(=O)N(C)C)cn2c(=O)cc(N3CCOCC3)nc12,7.8863654136657715,7.741286277770996,7.72307014465332,7.175378799438477,7.729060649871826,7.71549654006958,7.752242565155029,7.871641159057617,7.737671375274658,7.361148357391357,7.395874500274658,7.3497467041015625,7.390672206878662,7.338072776794434,7.332461357116699,7.362455368041992,7.3453497886657715,7.320980072021484,7.318089008331299,6.8891143798828125,6.706130504608154,6.822230339050293,7.023728370666504
C[C@@H](Nc1cc(F)cc(F)c1)c1cc(C(=O)N2CCN(C)CC2)cn2c(=O)cc(N3CCOCC3)nc12,7.9215593338012695,7.760860919952393,7.7420220375061035,7.193140029907227,7.747895240783691,7.734091758728027,7.770882606506348,7.889621734619141,7.755505084991455,7.3787078857421875,7.413588523864746,7.367387771606445,7.409944534301758,7.355241775512695,7.350299835205078,7.379596710205078,7.363260746002197,7.338322162628174,7.335078239440918,6.912289142608643,6.732063293457031,6.846749305725098,7.0439910888671875
C[C@@H](Nc1cc(F)cc(F)c1)c1cc(C(=O)N2CCOCC2)cn2c(=O)cc(N3CCOCC3)nc12,7.996940612792969,7.907248020172119,7.888907432556152,7.348383903503418,7.889359474182129,7.8808979988098145,7.912534236907959,8.034233093261719,7.908409118652344,7.481867790222168,7.522950172424316,7.468482971191406,7.511640548706055,7.46628475189209,7.456191062927246,7.489077568054199,7.469467639923096,7.448793888092041,7.443016052246094,7.059957504272461,6.873203754425049,6.986828327178955,7.188290596008301
C[C@@H](Oc1cc(F)cc(F)c1)c1cc(C(=O)N(C)C)cc2c(=O)cc(N3CCOCC3)oc12,7.510256767272949,7.332728862762451,7.314583778381348,6.767031669616699,7.320130348205566,7.306404113769531,7.342514991760254,7.460662364959717,7.328522682189941,6.964353561401367,6.996500492095947,6.95298957824707,6.994609832763672,6.940145969390869,6.933257102966309,6.963003158569336,6.945799350738525,6.9215617179870605,6.919117450714111,6.494531631469727,6.330479621887207,6.439760208129883,6.630585670471191
C[C@@H](Oc1cccc2ncnc(Nc3ccc4c(cnn4Cc4nccs4)c3)c12)C(=O)N1CCOCC1,6.5416789054870605,6.188593864440918,6.228976249694824,5.958947658538818,6.174345016479492,6.16218376159668,6.161218643188477,6.284849166870117,6.238078594207764,5.969720363616943,5.977810382843018,5.967637062072754,5.957104682922363,5.978222370147705,5.972842693328857,5.982521057128906,5.979314804077148,5.96568489074707,5.96382474899292,5.904654502868652,5.832955837249756,5.875069618225098,6.010311126708984
C[C@@H]1C[C@@H]2[C@@H](CC[C@@]3(S(=O)(=O)c4ccc(C(F)(F)F)cc4)c4c(F)ccc(F)c4OC[C@@H]23)NS1(=O)=O,7.696570873260498,7.673209190368652,7.661261081695557,7.138883113861084,7.644970893859863,7.645458221435547,7.6680402755737305,7.801992416381836,7.690157413482666,7.200216293334961,7.247328758239746,7.186752796173096,7.227995872497559,7.194029808044434,7.1797990798950195,7.213644981384277,7.193081855773926,7.176482200622559,7.16848087310791,6.849801063537598,6.660006999969482,6.7656707763671875,6.953943252563477
C[C@@H]1CC(=O)C=C2[C@]1(C[C@@H](CC2)C(=C)C)C,7.45658016204834,7.386887550354004,7.391404628753662,6.938455581665039,7.355708599090576,7.357813835144043,7.369692325592041,7.512027740478516,7.424419403076172,6.917803764343262,6.961183547973633,6.905660629272461,6.933114528656006,6.922980308532715,6.908024787902832,6.937520980834961,6.920238494873047,6.907876968383789,6.89914608001709,6.7317657470703125,6.583032608032227,6.655656337738037,6.823968887329102
C[C@@H]1Cc2cc(O)ccc2[C@@H](c2c(F)cc(/C=C/C(=O)O)cc2F)N1CC(C)(C)F,7.468734264373779,7.418337345123291,7.414155960083008,6.948015213012695,7.388473033905029,7.390157222747803,7.406261920928955,7.539641380310059,7.445682048797607,6.952395915985107,6.995268821716309,6.937867641448975,6.9709086418151855,6.953627586364746,6.937943935394287,6.970121383666992,6.950902938842773,6.937483787536621,6.929238796234131,6.712143421173096,6.551941394805908,6.636722564697266,6.810328483581543
C[C@@H]1Cc2cc(O)ccc2[C@@H](c2ccc(/C=C/C(=O)O)cc2)N1c1ccc(OC(F)(F)F)cc1,7.514647483825684,7.452566146850586,7.449328899383545,6.977969169616699,7.422934532165527,7.423957347869873,7.440362930297852,7.576223850250244,7.481271743774414,6.992081642150879,7.036116123199463,6.977145195007324,7.012436866760254,6.99196720123291,6.976078033447266,7.010061740875244,6.989792823791504,6.975720405578613,6.967191219329834,6.728694915771484,6.555883884429932,6.646114826202393,6.827959060668945
C[C@@H]1CN(C[C@@H](C1(C2=CC=CC=C2)O)C)C(=O)[C@@H]3CN(C[C@H]3C4=C(C=C(C=C4)F)F)C(C)(C)C,6.6333231925964355,6.614583492279053,6.613495826721191,6.151007652282715,6.578714847564697,6.58597469329834,6.596386909484863,6.739093780517578,6.652093887329102,6.103043556213379,6.151135444641113,6.089775562286377,6.1193952560424805,6.111576080322266,6.09451150894165,6.126792907714844,6.105827331542969,6.096736431121826,6.087227821350098,5.955753803253174,5.808071136474609,5.877869129180908,6.043361186981201
C[C@@H]1CN(C[C@@H](N1)C)C(=O)N[C@H](CC2=CC=C(C=C2)F)C(=O)N3CCC(CC3)(C4CCCCC4)C(=O)NC(C)(C)C,7.3601531982421875,7.369847774505615,7.373571395874023,6.931145668029785,7.333090782165527,7.342165946960449,7.350274085998535,7.49798583984375,7.4153852462768555,6.857315540313721,6.905777454376221,6.84270715713501,6.872984886169434,6.868240833282471,6.849264621734619,6.883101463317871,6.8617730140686035,6.852657794952393,6.842504501342773,6.699880123138428,6.538858413696289,6.613729476928711,6.781052589416504
C[C@@H]1CN(c2cc(=O)c3cc(C(=O)N(C)C)cc(CN(C)c4cc(F)cc(F)c4)c3o2)CCO1,7.218260765075684,6.972864151000977,6.980402946472168,6.595219135284424,6.959477424621582,6.94694709777832,6.968719482421875,7.089237213134766,6.99470853805542,6.675617218017578,6.698779106140137,6.6707763671875,6.684353828430176,6.671553134918213,6.666197776794434,6.685224533081055,6.675942897796631,6.657682418823242,6.655625343322754,6.450695037841797,6.343402862548828,6.409885406494141,6.565011978149414
