SMILES,Clint,logP,Fup,MW_rdkit,HBD_rdkit,HBA_rdkit,NRB_rdkit,RF_rdkit,PSA_rdkit
OC(Cn1cncn1)(Cn1cncn1)c1ccc(F)cc1F,0.27894184206400696,0.22807017543859648,0.7196098562628338,0.39819550183065033,0.2,0.7000000000000001,0.29411764705882354,0.32929615833510373,0.5055727554179568
O=NN(c1ccccc1)c1ccccc1,0.49828771580266523,0.6125730994152047,0.03457905544147844,0.24125355959783812,0.0,0.2,0.1764705882352941,0.279067845413689,0.20229102167182664
C[Si](Cn1cncn1)(c1ccc(F)cc1)c1ccc(F)cc1,0.47151515896753954,0.6959064327485379,0.019435318275154004,0.4112715755215901,0.0,0.30000000000000004,0.23529411764705882,0.4003367344073586,0.19015479876160993
CCCCOC(=O)c1ccccc1C(=O)OCCCC,0.7556906364199679,0.8289473684210527,0.018480492813141687,0.35758702853489854,0.0,0.4,0.47058823529411764,0.3638607055422902,0.32569659442724463
CN1C(=O)C(O)N=C(c2ccccc2)c2cc(Cl)ccc21,0.311838920114075,0.4751461988304093,0.007186858316221767,0.3894345324577207,0.2,0.30000000000000004,0.058823529411764705,0.39631986801876096,0.32755417956656346
O=C1Nc2ccc(Cl)cc2C(c2ccccc2Cl)=NC1O,0.1701910257783596,0.5043859649122807,0.08213552361396305,0.41840530016853605,0.4,0.30000000000000004,0.058823529411764705,0.3975367952272295,0.3819814241486068
Nc1nnc(-c2cccc(Cl)c2Cl)c(N)n1,0.24416165463283004,0.5307017543859649,0.4517453798767968,0.32396699017841574,0.4,0.5,0.058823529411764705,0.29649687079644893,0.561671826625387
CC(C)(C)C(O)C(=Cc1ccc(Cl)cc1Cl)n1cncn1,0.32601552645159654,0.783625730994152,0.009722792607802877,0.4257569593769977,0.2,0.4,0.1764705882352941,0.4130771199142165,0.31541795665634675
CC1CC2C(C(O)CC3(C)C2CCC3(O)C(=O)CO)C2(C)C=CC(=O)C=C12,0.4345563388754413,0.4064327485380117,0.22587268993839837,0.49715232172952867,0.6000000000000001,0.5,0.11764705882352941,0.4845065617117721,0.5871826625386997
c1cc2c3c(cccc3c1)CC2,0.4169207262748657,0.7280701754385964,0.036273100616016435,0.17732608821991053,0.0,0.0,0.0,0.22893913297777377,0.0
CCC(C)(CC)c1cc(NC(=O)c2c(OC)cccc2OC)on1,0.6166132538530588,0.7309941520467835,0.06344969199178646,0.43607252862207246,0.2,0.5,0.4117647058823529,0.4439289000874683,0.45566563467492266
COc1nc(C)nc(NC(=O)NS(=O)(=O)c2ccccc2OCCCl)n1,0.5861167678581006,0.3157894736842105,0.013398357289527723,0.5361626082408322,0.4,0.8,0.4117647058823529,0.4501645262275098,0.8198142414860682
CC1(C)CON(Cc2ccccc2Cl)C1=O,0.3487219032834855,0.5204678362573099,0.16776180698151952,0.3008078107746847,0.0,0.2,0.11764705882352941,0.2839260180308666,0.18291021671826627
CCc1cnc(C2=NC(C)(C(C)C)C(=O)N2)c(C(=O)O)c1,0.31272209195208855,0.3669590643274854,0.2869609856262834,0.37355436740861275,0.4,0.4,0.23529411764705882,0.3727293870702676,0.5674922600619196
CC(C)C1(C)N=C(c2nc3ccccc3cc2C(=O)O)NC1=O,0.3188288937476228,0.42690058479532167,0.1450718685831622,0.4055035741268089,0.4,0.4,0.1764705882352941,0.4157907033542583,0.5674922600619196
CC(C)C1(C)N=C(c2ncccc2C(=O)O)NC1=O,0.1101385215370796,0.1871345029239766,0.9374743326488708,0.3328296623467194,0.4,0.4,0.1764705882352941,0.32304569808020067,0.5674922600619196
FCC(F)(F)F,0.03646648091880334,0.2763157894736842,0.8698151950718687,0.10167373743244029,0.0,0.0,0.0,0.020593989746447897,0.0
COc1cccc(Nc2c(C(N)=O)cnc3c(C)cc(S(=O)(=O)c4cccc(C(=O)N(C)C)c4)cc23)c1,0.6362886544372099,0.6725146198830408,0.23921971252566737,0.7062968559307259,0.4,0.7000000000000001,0.4117647058823529,0.7048487953374258,0.8154179566563468
CCCCC(O)(Cn1cncn1)c1ccc(Cl)cc1Cl,0.6028632233177242,0.7251461988304093,0.031827515400410684,0.40832219445574475,0.2,0.4,0.3529411764705882,0.38019306600492386,0.31541795665634675
C#CC1(O)CCC2C3CCC4=CC(=O)CCC4C3CCC21CC,0.5255744238491928,0.6038011695906432,0.02761806981519508,0.4070727029697216,0.2,0.2,0.058823529411764705,0.4362819138763079,0.23095975232198143
CCC(C)(C)c1cc(O)c(C(C)(C)CC)cc1O,0.5476502907803104,0.8728070175438596,0.006776180698151951,0.31696402626837916,0.4,0.2,0.23529411764705882,0.3616493628482773,0.2505263157894737
COc1ccc(CCOC2CCCCC2N2CCC(O)C2)cc1OC,0.46019063875814836,0.6564327485380117,0.5852156057494867,0.46085895275178707,0.2,0.5,0.4117647058823529,0.47310230612209225,0.3167801857585139
CCC(C)=O,0.7843808260499118,0.19736842105263158,0.8874743326488707,0.0581594699831464,0.0,0.1,0.058823529411764705,0.06796779513663546,0.10569659442724459
CC(Cl)CCl,0.8031439523787228,0.44590643274853803,0.5483572895277209,0.11615912128784797,0.0,0.0,0.058823529411764705,0.09479105354532696,0.0
O=C1OCC(Cc2cccc(O)c2)C1Cc1cccc(O)c1,0.9455867069856867,0.5657894736842105,0.002156057494866529,0.3866013831580171,0.4,0.4,0.23529411764705882,0.3889600278881359,0.413374613003096
CCC(C)(c1ccc(O)cc1)c1ccc(O)cc1,0.727700837501694,0.706140350877193,0.008449691991786449,0.3052536758296042,0.4,0.2,0.1764705882352941,0.3433875078740012,0.2505263157894737
CCCCC1(CC)C(=O)NC(=O)NC1=O,0.28379218680844176,0.4078947368421052,0.6057494866529775,0.2616522345557041,0.4,0.30000000000000004,0.23529411764705882,0.24257804201339203,0.46606811145510835
CC(C)(C)c1ccc(N)cc1,0.537790987597239,0.5497076023391813,0.14887063655030802,0.17011971871912596,0.2,0.1,0.0,0.21939443964396008,0.16111455108359135
Cn1nc(CO)nc1NCCCOc1cccc(CN2CCCCC2)c1,0.5420904819635947,0.39327485380116955,0.9753593429158112,0.47538792351949793,0.4,0.7000000000000001,0.5294117647058824,0.4924645345452099,0.46712074303405576
CCCC(C)C1(CC)C(=O)N=C(O)NC1=O,0.1677694671299341,0.4619883040935673,0.3901437371663245,0.28200732260126693,0.4,0.2,0.23529411764705882,0.27478449474739886,0.48767801857585147
CNCC(O)CC12CCC(c3ccccc31)c1ccccc12,0.34867493636850416,0.6871345029239766,0.18480492813141686,0.37942407159876795,0.4,0.2,0.23529411764705882,0.4299175488108603,0.19975232198142415
FC(F)(Cl)Cl,0.07953719339087979,0.4707602339181286,0.7833675564681726,0.12770965304817808,0.0,0.0,0.0,0.04508617296260055,0.0
COC(=O)C1=C(C)N=C(C)C(C(=O)OC(C)C)C1c1cccc2nonc12,0.6192629000009452,0.7807017543859649,0.030800821355236145,0.49270645667460916,0.0,0.8,0.23529411764705882,0.47122261185319947,0.6432198142414861
FC(F)(F)Br,0.4230162772187446,0.42690058479532167,0.8501026694045175,0.16836171325623292,0.0,0.0,0.0,0.03623338512911772,0.0
C[As](C)(=O)O,0.06524147727748789,0.2631578947368421,0.9197125256673513,0.15391991631312837,0.2,0.1,0.0,0.06487011407964119,0.23095975232198143
COc1nc(C)nc(Cl)c1NC1=NCCN1,0.3469274651331612,0.28654970760233917,0.9445585215605751,0.30371360492822685,0.4,0.6000000000000001,0.11764705882352941,0.28669893793035495,0.4422910216718267
C=C(Cl)Cl,0.9265938527756735,0.4663742690058479,0.4291581108829569,0.09286918114720755,0.0,0.0,0.0,0.06730025996786296,0.0
COC(=O)c1ccccc1S(=O)(=O)NC(=O)Nc1nc(C)nc(OC)n1,0.3108321046222371,0.4766081871345029,0.07801848049281315,0.5071191956761782,0.4,0.9,0.29411764705882354,0.42433462372472974,0.9255108359133127
CCCC(=NOCC)C1C(=O)CC(CC(C)SCC)CC1=O,0.5539469815705897,0.7953216374269005,0.045913757700205345,0.42883710117975243,0.0,0.5,0.5294117647058824,0.44642844844164975,0.34507739938080495
O=C(c1ccc(F)cc1)C1CCN(CCn2c(=O)[nH]c3ccccc3c2=O)CC1,0.7908508321794556,0.6345029239766081,0.046201232032854214,0.5275905154878828,0.2,0.5,0.29411764705882354,0.5328647165809909,0.46544891640866876
COP(=S)(OC)SCN1C(=O)c2ccccc2C1=O,0.663558316194149,0.5614035087719298,0.03870636550308009,0.4140175509966874,0.0,0.6000000000000001,0.29411764705882354,0.368522855927368,0.3457585139318886
COc1ccc(C(c2ccc(OC)cc2)C(Cl)(Cl)Cl)cc1,0.5620188206192471,0.8976608187134503,0.0072895277207392205,0.453274830011042,0.0,0.2,0.23529411764705882,0.4237163590088904,0.11430340557275542
CC(Cl)(Cl)Cl,0.04264102676645011,0.5190058479532164,0.6733059548254621,0.14514441796943106,0.0,0.0,0.0,0.09441490277562184,0.0
O=C(NCCN1CCOCC1)c1ccc(Cl)cc1,0.3469274651331612,0.3333333333333333,0.780287474332649,0.3429854129133493,0.2,0.30000000000000004,0.23529411764705882,0.33324521162719123,0.25739938080495356
CNC(=O)C=C(C)OP(=O)(OC)OC,0.2520526060203074,0.12573099415204678,0.9117043121149899,0.2775469285755797,0.2,0.5,0.29411764705882354,0.2245800223677261,0.4573374613003096
CC1(C)C(C(=O)O)N2C(=O)CC2S1(=O)=O,0.3469274651331612,0.1915204678362573,0.6262833675564683,0.2920468414017551,0.2,0.4,0.058823529411764705,0.22002594910521153,0.5681114551083591
O=C(Nc1ccccc1)Nc1ccnc(Cl)c1,0.6826738917374552,0.6228070175438596,0.018018480492813148,0.312401929447318,0.4,0.2,0.11764705882352941,0.3188677755873912,0.33448916408668733
CCCN(CCOc1c(Cl)cc(Cl)cc1Cl)C(=O)n1ccnc1,0.6045995652140402,0.7543859649122806,0.012700205338809037,0.4983436973324809,0.0,0.4,0.3529411764705882,0.443482817061987,0.29325077399380806
ClC(Cl)Cl,0.7699530840764456,0.4429824561403508,0.5720739219712527,0.12477480095310048,0.0,0.0,0.0,0.06995450694845835,0.0
CO,0.18980971978912922,0.04239766081871345,0.9598562628336756,0.0,0.2,0.1,0.0,0.0,0.12526315789473685
CC1CC(C)C(=O)C(C(O)CC2CC(=O)NC(=O)C2)C1,0.27213819145090645,0.2353801169590643,0.6355236139630391,0.3619602487359796,0.4,0.4,0.1764705882352941,0.3412572230219105,0.5168421052631579
CC(C)Oc1cccc(NC(=O)c2ccccc2C(F)(F)F)c1,0.5816433139484721,0.6959064327485379,0.009055441478439426,0.4229092811065264,0.2,0.2,0.23529411764705882,0.3891857183499591,0.2373374613003096
CCOc1cc2ccccc2oc1=O,0.677448457531917,0.42105263157894735,0.21560574948665298,0.22960132504213404,0.0,0.30000000000000004,0.11764705882352941,0.2411084050624596,0.24421052631578946
O=C(O)Cc1ccccc1Nc1c(Cl)cc(O)cc1Cl,0.002299901055343813,0.6973684210526315,0.007186858316221767,0.40532922647759634,0.6000000000000001,0.30000000000000004,0.23529411764705882,0.3764077177661307,0.43071207430340563
CN(CCCC(=O)c1cccnc1)N=O,0.40715862068334924,0.3128654970760234,0.9801848049281315,0.25435869123031324,0.0,0.4,0.3529411764705882,0.25474254598972956,0.38780185758513935
CCOC(C)(C)C,0.3482045126824081,0.3713450292397661,0.7726899383983573,0.10180449816934967,0.0,0.1,0.058823529411764705,0.12310302133834447,0.05715170278637771
CCCCCCCCCC[N+](C)(C)Cc1ccccc1.[Cl-],0.8188858968120862,0.6169590643274854,0.000410677618069814,0.4056633928052537,0.0,0.0,0.6470588235294118,0.4322480942135827,0.0
Oc1ccc2c(c1)-c1ccccc1C2,0.6402588962871945,0.6213450292397661,0.015277207392197125,0.21799267739873307,0.2,0.1,0.0,0.255390478935292,0.12526315789473685
CNC(=O)Oc1cccc2ccccc12,0.6850206754771759,0.5,0.70041067761807,0.24561225082815136,0.2,0.2,0.058823529411764705,0.2696042099217978,0.2373374613003096
CCCCCC(=O)OC1(C(C)=O)CCC2C3CCC4=CC(=O)CCC4(C)C3CCC21C,1.0,0.9327485380116959,0.007700205338809036,0.5757249956413089,0.0,0.4,0.3529411764705882,0.5944941063531864,0.3742414860681115
CC(CS)C(=O)N1CCCC1C(=O)O,0.8029199507233149,0.2046783625730994,0.7392197125256674,0.26885860405648865,0.4,0.30000000000000004,0.1764705882352941,0.25029919879886053,0.35671826625387
CS(=O)(=O)c1ccc(C(CC2CCC(=O)C2)C(=O)Nc2cnccn2)cc1Cl,0.4554184605412657,0.4415204678362573,0.4825462012320329,0.5652641366885569,0.2,0.6000000000000001,0.3529411764705882,0.5127660803129575,0.656904024767802
CCOc1ccc(NC(C)=O)cc1,0.5168169118444182,0.38596491228070173,0.6057494866529775,0.21366304410995524,0.2,0.2,0.1764705882352941,0.23189906868248164,0.2373374613003096
CC(C)c1cccc(O)c1,0.6351020717192046,0.5950292397660818,0.13347022587268995,0.15118846980879874,0.2,0.1,0.058823529411764705,0.1804093262080135,0.12526315789473685
CN1CCN2c3ncccc3Cc3ccccc3C2C1,0.4563842707694682,0.3786549707602339,0.1437371663244353,0.33871389550764225,0.0,0.30000000000000004,0.0,0.38635558115029034,0.11993808049535605
Cc1c([N+](=O)[O-])cccc1[N+](=O)[O-],0.7230767142236473,0.4619883040935673,0.12422997946611912,0.2179345615156622,0.0,0.4,0.11764705882352941,0.19255210880187504,0.5342414860681115
CNC(=O)CSP(=S)(OC)OC,0.376437625209218,0.26900584795321636,0.9803901437371665,0.28617713721159993,0.2,0.5,0.29411764705882354,0.2473318460367219,0.29448916408668735
O=C1Nc2ccc(Cl)cc2C(c2ccccc2)=NC1O,0.35930808425229155,0.48245614035087725,0.030800821355236145,0.36906491544139014,0.4,0.30000000000000004,0.058823529411764705,0.37099432542127564,0.3819814241486068
OC(c1ccc(Cl)cc1)(c1cncnc1)c1ccccc1Cl,0.38057514661949343,0.6798245614035087,0.02742299794661191,0.43296332887778227,0.2,0.30000000000000004,0.1764705882352941,0.4179723778185481,0.2848916408668731
CC(C)(c1ccccc1)c1ccc(O)cc1,0.6846124480249032,0.6944444444444444,0.01344969199178645,0.2616522345557041,0.2,0.1,0.11764705882352941,0.31010717118197695,0.12526315789473685
Cn1cc(-c2ccccc2)c(=O)c(-c2cccc(C(F)(F)F)c2)c1,0.43842385710608595,0.6008771929824561,0.13121149897330597,0.4316121345963852,0.0,0.2,0.11764705882352941,0.42072834444390883,0.13622291021671828
CC1=NC(=O)N(C(C)(C)C)C(=O)C1Cl,0.30801536245305594,0.4312865497076023,0.0953798767967146,0.26739117800894985,0.0,0.2,0.0,0.24689370985848783,0.3079876160990712
O=C(CCl)Nc1ccccc1,0.7415663599780778,0.39327485380116955,0.40143737166324445,0.19904689951763818,0.2,0.1,0.11764705882352941,0.19946003821903738,0.1801857585139319
Cn1c(=O)c2[nH]cnc2n(C)c1=O,0.17563037611168333,0.15204678362573099,0.6160164271047228,0.21507235427442323,0.2,0.5,0.0,0.20361359038028842,0.45003095975232205
CC(C)(C)c1cccc(O)c1,0.7468107449672251,0.6374269005847952,0.10882956878850104,0.1715435578543616,0.2,0.1,0.0,0.20483793464618785,0.12526315789473685
CNC1=Nc2ccc(Cl)cc2C(c2ccccc2)=[N+]([O-])C1,0.492851702179469,0.5116959064327485,0.1437371663244353,0.3879961643517173,0.2,0.30000000000000004,0.058823529411764705,0.4111767638424808,0.31244582043343655
CC12CCC(=O)C=C1CCC1C2CCC2(C)C1CCC2(C)O,0.564498993115756,0.6461988304093567,0.023511293634496923,0.3925582611727786,0.2,0.2,0.0,0.4195458535735118,0.23095975232198143
CCc1nc(N)nc(N)c1-c1ccc(Cl)cc1,0.33551597711449593,0.5482456140350876,0.11057494866529775,0.3138984134363922,0.4,0.4,0.11764705882352941,0.33131995543408066,0.48185758513931887
CCNC(=O)NC(=O)C(C#N)=NOC,0.7143839735847599,0.24122807017543857,0.4383983572895278,0.24125355959783812,0.4,0.5,0.1764705882352941,0.20730463603174712,0.6413622291021672
CCc1cccc(CC)c1N,0.6019879846397602,0.5555555555555556,0.08174537987679673,0.17011971871912596,0.2,0.1,0.11764705882352941,0.2196911219411923,0.16111455108359135
CN1CCN(C2=Nc3cc(Cl)ccc3Nc3ccccc32)CC1,0.5033845371017484,0.6271929824561403,0.04106776180698153,0.42729703027837507,0.2,0.4,0.0,0.4678091760655796,0.19114551083591333
CC(=O)C1CCC2C3CCC4=CC(=O)CCC4(C)C3CCC12C,0.7186944688941488,0.7207602339181286,0.013459958932238192,0.40999302609403154,0.0,0.2,0.058823529411764705,0.43833855794390697,0.21139318885448918
O=c1[nH]c2ccccc2n1CCCN1CCC(n2c(=O)[nH]c3cc(Cl)ccc32)CC1,0.6284562808418622,0.7251461988304093,0.07392197125256675,0.5711774277910153,0.4,0.5,0.29411764705882354,0.5897228192659126,0.48804953560371517
Cc1cccc(C)c1O,0.6399510160208701,0.5,0.20390143737166327,0.13081885279246816,0.2,0.1,0.0,0.15595952617717976,0.12526315789473685
CNC(=O)Oc1ccc2c(c1)C1(C)CCN(C)C1N2C,0.2644017594218303,0.35526315789473684,0.646817248459959,0.3532428662753531,0.2,0.4,0.058823529411764705,0.3717688781329783,0.27746130030959754
