SMILES,1A2,2B6,2A6,3A4,2CB,2C9,2C19,2D6,2E1,1A1,1A3,1A4,1A6,1A9,2B4,2B7,2B10,2B15,2B17,1A1,1B1,1E1,2A1
C(C(CCl)OP(=O)(OC(CCl)CCl)OC(CCl)CCl)Cl,0.9184821844100952,0.9066169261932373,0.7756404280662537,0.969430148601532,0.9429575800895691,0.9355389475822449,0.9171770215034485,0.8780973553657532,0.8026076555252075,0.8486485481262207,0.5959522128105164,0.8006151914596558,0.8055824041366577,0.8568241000175476,0.7602829933166504,0.737315833568573,0.792529821395874,0.7779413461685181,0.5696495771408081,0.7538902163505554,0.38767263293266296,0.5314512848854065,0.6826541423797607
C(C(F)(Cl)Cl)(F)(F)Cl,1.0892319679260254,1.0661592483520508,1.0390931367874146,1.065487265586853,1.07484769821167,1.078294277191162,1.071608066558838,1.0561583042144775,1.0319809913635254,1.0845774412155151,1.0145128965377808,1.1497483253479004,1.0631394386291504,1.16377854347229,1.0129196643829346,1.1564804315567017,1.0966367721557617,1.004513144493103,0.6811931729316711,0.7179094552993774,0.25275611877441406,0.5141171813011169,0.812889039516449
C(C(F)(F)F)(C(F)(F)F)F,1.0464714765548706,1.0278542041778564,0.9845613241195679,1.0168105363845825,1.0401527881622314,1.0417635440826416,1.034944772720337,1.0184437036514282,0.9843469858169556,1.1117596626281738,1.0591325759887695,1.1689778566360474,1.129976749420166,1.1998974084854126,1.0217697620391846,1.180255651473999,1.1108816862106323,1.0143787860870361,0.7397462725639343,0.8081117272377014,0.35579124093055725,0.5944156050682068,0.8242350816726685
C(C(F)(F)F)(Cl)Cl,1.0835086107254028,1.0565786361694336,1.0429625511169434,1.0648828744888306,1.0655770301818848,1.0647978782653809,1.0577888488769531,1.044793963432312,1.0320311784744263,1.0534192323684692,0.9793124198913574,1.1214114427566528,1.0759001970291138,1.1203957796096802,1.0058132410049438,1.1143698692321777,1.078983187675476,0.9996706247329712,0.6940242052078247,0.7788485288619995,0.32797613739967346,0.6038142442703247,0.805759072303772
C(C(F)(F)F)F,1.03253173828125,0.9988664388656616,0.9624027609825134,1.0006043910980225,1.006678819656372,1.006934642791748,0.9987426996231079,0.9994027614593506,0.9662178158760071,1.0544637441635132,1.0266507863998413,1.1411036252975464,1.1327892541885376,1.1736130714416504,1.0095235109329224,1.1512006521224976,1.0860261917114258,0.9994781017303467,0.7413111925125122,0.8335967659950256,0.4015655219554901,0.6497971415519714,0.8129131197929382
C(CCC(=O)NN)CC(=O)NN,0.9303091168403625,0.8615540862083435,0.8071152567863464,0.8994851112365723,0.8762282133102417,0.8717401623725891,0.8621017932891846,0.8762275576591492,0.8464160561561584,0.8572838306427002,0.6275796294212341,0.7120863795280457,0.6422541737556458,0.7740383148193359,0.5352218747138977,0.6577315926551819,0.582547664642334,0.48024365305900574,0.2942485213279724,0.4840340316295624,0.3071649670600891,0.49137935042381287,0.36208200454711914
C(CCl)Cl,0.9441778063774109,0.9081918597221375,0.8778530359268188,0.8993685245513916,0.9130754470825195,0.9027701020240784,0.8918648362159729,0.8896920680999756,0.8914058208465576,0.7502055764198303,0.6495583653450012,0.8133939504623413,0.8711076974868774,0.8415331244468689,0.7548021078109741,0.7048647403717041,0.784395158290863,0.7470582127571106,0.5993773937225342,0.7510638236999512,0.3145163655281067,0.5755811929702759,0.7236377596855164
C(CCl)OP(=O)(OCCCl)OCCCl,0.7642859816551208,0.6969446539878845,0.5537141561508179,0.7825167775154114,0.739117443561554,0.7351674437522888,0.7206205725669861,0.6723329424858093,0.5863219499588013,0.7129265069961548,0.43170395493507385,0.6440648436546326,0.7765079736709595,0.7132804989814758,0.6122573018074036,0.6110911965370178,0.6429181694984436,0.6423054337501526,0.5457480549812317,0.9682559370994568,0.5421945452690125,0.8011966943740845,0.709940493106842
C(Cl)(Cl)(Cl)Cl,1.0289921760559082,1.0062165260314941,0.9955183267593384,1.003229022026062,1.0058481693267822,1.0025198459625244,1.0036791563034058,0.9783003330230713,0.9568835496902466,0.9137590527534485,0.8084126710891724,0.947475790977478,0.9571548104286194,0.9590177536010742,0.8950560092926025,0.943632960319519,0.9405393004417419,0.892192006111145,0.645431399345398,0.7558109760284424,0.2984465956687927,0.4967102110385895,0.9104544520378113
C(Cl)(Cl)Cl,0.9509397149085999,0.9319340586662292,0.9296497702598572,0.9392925500869751,0.9192796945571899,0.9172238111495972,0.9128223657608032,0.9215155839920044,0.916629433631897,0.8434748649597168,0.7213141322135925,0.8809794187545776,0.9099489450454712,0.8866971731185913,0.8216807842254639,0.8297104239463806,0.8598839044570923,0.8129388093948364,0.6246631741523743,0.7538514137268066,0.2964915931224823,0.5335421562194824,0.8232995867729187
