1A2,2B6,2A6,3A4,2CB,2C9,2C19,2D6,2E1,1A1,1A3,1A4,1A6,1A9,2B4,2B7,2B10,2B15,2B17,1A1,1B1,1E1,2A1
0.7885844707489014,0.748008131980896,0.65191650390625,0.7911346554756165,0.7825595140457153,0.7827618718147278,0.7706813812255859,0.735499918460846,0.6653673648834229,0.7573925256729126,0.7069147229194641,0.8250371217727661,0.8813266158103943,0.8889224529266357,0.7806859612464905,0.8254212141036987,0.8689863681793213,0.8181978464126587,0.5715385675430298,0.5866506099700928,0.23740358650684357,0.36447960138320923,0.6037874221801758
0.8510414361953735,0.8110349178314209,0.7183350324630737,0.8489596247673035,0.8412131071090698,0.8396152257919312,0.8275120854377747,0.7929356098175049,0.7459957003593445,0.8480631709098816,0.7808842062950134,0.9284584522247314,0.9681516885757446,0.9793448448181152,0.8662614822387695,0.9077227711677551,0.9526195526123047,0.8916646242141724,0.6435607671737671,0.6947482824325562,0.31489893794059753,0.45768219232559204,0.6753459572792053
0.8957164287567139,0.8555591106414795,0.756897509098053,0.8817847371101379,0.8752719163894653,0.8728711605072021,0.8635261058807373,0.8419852256774902,0.7823883295059204,0.8955649137496948,0.828650176525116,0.975750207901001,1.0144965648651123,1.020861029624939,0.897875964641571,0.9454457759857178,0.9848403930664062,0.922428548336029,0.6752614378929138,0.7551625370979309,0.3662463426589966,0.5344980955123901,0.690872848033905
0.8838140964508057,0.886751651763916,0.8290601968765259,0.9896178245544434,0.9197312593460083,0.9034090638160706,0.8916283845901489,0.8771778345108032,0.8386533856391907,0.798256516456604,0.4774809181690216,0.5528687238693237,0.5855668783187866,0.6860255002975464,0.6079674363136292,0.5204740166664124,0.6044988632202148,0.5859408974647522,0.4857669174671173,0.8303335905075073,0.523025393486023,0.6686795353889465,0.8088527917861938
0.8094083070755005,0.7432466745376587,0.6376007795333862,0.8019079566001892,0.7741591334342957,0.7807621955871582,0.7665439248085022,0.7415292263031006,0.6496801972389221,0.6359342336654663,0.47929415106773376,0.647892951965332,0.6763837337493896,0.6891403794288635,0.5725305080413818,0.6202547550201416,0.6688780784606934,0.6148891448974609,0.4209189713001251,0.49662265181541443,0.1959964781999588,0.3360530734062195,0.42282363772392273
0.7527451515197754,0.7489832639694214,0.6185922622680664,0.8146544098854065,0.7867321372032166,0.7742410898208618,0.7638449668884277,0.6961641907691956,0.6099773645401001,0.7174787521362305,0.5960153341293335,0.7256398797035217,0.7343350648880005,0.7938107848167419,0.7523266673088074,0.6828943490982056,0.7708505988121033,0.7729043960571289,0.5320375561714172,0.7543952465057373,0.2089342474937439,0.4091528356075287,0.8473055362701416
0.918481707572937,0.9066169261932373,0.7756406664848328,0.969430148601532,0.9429574608802795,0.9355385899543762,0.9171769618988037,0.8780977725982666,0.8026077151298523,0.8486478328704834,0.5959529280662537,0.8006153106689453,0.8055824041366577,0.8568236827850342,0.7602825164794922,0.7373155355453491,0.792528510093689,0.7779420018196106,0.5696501731872559,0.7538909316062927,0.3876751661300659,0.5314516425132751,0.6826533079147339
1.0892317295074463,1.0661593675613403,1.039093255996704,1.0654879808425903,1.0748480558395386,1.0782946348190308,1.071608543395996,1.056159257888794,1.0319812297821045,1.0845773220062256,1.0145130157470703,1.149748682975769,1.0631418228149414,1.1637778282165527,1.0129190683364868,1.156480073928833,1.0966355800628662,1.004514455795288,0.6811953783035278,0.7179104089736938,0.2527600824832916,0.5141160488128662,0.8128906488418579
1.046471118927002,1.0278544425964355,0.9845612049102783,1.0168108940124512,1.0401525497436523,1.0417635440826416,1.034945011138916,1.018444538116455,0.9843471050262451,1.1117593050003052,1.0591330528259277,1.168978214263916,1.1299787759780884,1.1998968124389648,1.0217691659927368,1.1802551746368408,1.1108808517456055,1.014379858970642,0.7397474050521851,0.8081127405166626,0.35579463839530945,0.594414472579956,0.8242372870445251
1.0835084915161133,1.0565783977508545,1.0429623126983643,1.0648831129074097,1.0655773878097534,1.06479811668396,1.0577888488769531,1.044795274734497,1.0320311784744263,1.0534188747406006,0.9793124198913574,1.1214118003845215,1.0759024620056152,1.1203945875167847,1.0058125257492065,1.1143697500228882,1.0789821147918701,0.9996718168258667,0.6940262317657471,0.7788496613502502,0.3279799520969391,0.6038132309913635,0.8057606220245361
1.03253173828125,0.9988666772842407,0.9624027013778687,1.0006046295166016,1.006678819656372,1.0069347620010376,0.9987431764602661,0.9994038343429565,0.9662179946899414,1.0544637441635132,1.0266512632369995,1.1411036252975464,1.1327908039093018,1.173612117767334,1.0095229148864746,1.1512004137039185,1.086025357246399,0.9994794130325317,0.7413118481636047,0.8335975408554077,0.4015689790248871,0.6497952938079834,0.8129147291183472
0.9303090572357178,0.8615540266036987,0.8071151375770569,0.8994857668876648,0.8762280941009521,0.8717398047447205,0.8621020317077637,0.8762280941009521,0.8464162945747375,0.8572829961776733,0.6275793313980103,0.7120864391326904,0.6422549486160278,0.7740365266799927,0.5352210998535156,0.6577314138412476,0.5825462937355042,0.4802441895008087,0.29424771666526794,0.48403605818748474,0.3071669638156891,0.49137941002845764,0.3620810806751251
0.9441773295402527,0.9081921577453613,0.8778528571128845,0.899368941783905,0.9130750894546509,0.9027696847915649,0.8918646574020386,0.8896923065185547,0.8914057016372681,0.7502051591873169,0.6495590209960938,0.8133939504623413,0.8711075186729431,0.8415312767028809,0.7548016309738159,0.7048641443252563,0.7843939065933228,0.7470589876174927,0.5993779897689819,0.7510650753974915,0.314518541097641,0.5755801200866699,0.7236366868019104
0.7642852067947388,0.6969446539878845,0.5537141561508179,0.782516598701477,0.7391169667243958,0.7351669073104858,0.7206203937530518,0.6723334789276123,0.5863224267959595,0.7129255533218384,0.43170425295829773,0.6440653800964355,0.7765073776245117,0.7132793068885803,0.6122559309005737,0.6110905408859253,0.6429166793823242,0.6423062086105347,0.5457484126091003,0.968256950378418,0.5421971082687378,0.8011971712112427,0.7099400162696838
1.02899169921875,1.006216287612915,0.9955182075500488,1.0032298564910889,1.0058484077453613,1.0025200843811035,1.0036791563034058,0.9783006906509399,0.956883430480957,0.9137587547302246,0.8084126114845276,0.9474762082099915,0.9571566581726074,0.9590166211128235,0.8950556516647339,0.9436326622962952,0.9405384063720703,0.8921934366226196,0.6454326510429382,0.7558118104934692,0.29844993352890015,0.4967093765735626,0.910455584526062
0.9509391784667969,0.931934118270874,0.9296495914459229,0.9392931461334229,0.9192795753479004,0.9172236323356628,0.9128222465515137,0.921515703201294,0.9166293144226074,0.8434740304946899,0.7213140726089478,0.880979597568512,0.9099497199058533,0.8866955041885376,0.8216801881790161,0.8297097682952881,0.8598827123641968,0.8129397630691528,0.6246638298034668,0.7538522481918335,0.29649463295936584,0.5335414409637451,0.8233005404472351
0.7622488737106323,0.7189695239067078,0.5716955661773682,0.8335052132606506,0.7588564157485962,0.7600457072257996,0.725769579410553,0.7607403993606567,0.627599835395813,0.2605455815792084,-0.17733116447925568,0.1132858470082283,0.20768079161643982,0.16552458703517914,0.057992108166217804,-0.01364985667169094,0.08486022800207138,0.038659729063510895,0.1079784408211708,0.212652787566185,0.3724706172943115,0.5458343625068665,-0.24554039537906647
1.0794445276260376,1.0363998413085938,1.0397298336029053,1.0433845520019531,1.0360438823699951,1.037477970123291,1.033377766609192,1.0233469009399414,1.0279418230056763,1.014155626296997,0.9622046947479248,1.1013257503509521,1.1200796365737915,1.1135756969451904,1.0212230682373047,1.1216168403625488,1.0802392959594727,1.0158848762512207,0.7573566436767578,0.8508224487304688,0.38427215814590454,0.6425187587738037,0.8652331829071045
1.048522710800171,0.9852840900421143,0.9727813005447388,1.0111522674560547,0.985424280166626,0.9850684404373169,0.9789515733718872,0.9765529632568359,0.9852025508880615,1.0197594165802002,0.9663399457931519,1.0907000303268433,1.1919269561767578,1.1093089580535889,1.0278770923614502,1.127763032913208,1.0908849239349365,1.037196397781372,0.8518698811531067,0.9903253316879272,0.531847357749939,0.768604040145874,0.9065214395523071
0.7319648265838623,0.6927560567855835,0.6008920669555664,0.7772588729858398,0.7054814696311951,0.7013210654258728,0.6896331310272217,0.6943130493164062,0.6365991830825806,0.5048789978027344,0.10082777589559555,0.24486143887043,0.33864864706993103,0.3706326484680176,0.19625146687030792,0.29837217926979065,0.2572655975818634,0.22113247215747833,0.19019155204296112,0.4921301305294037,0.20542339980602264,0.41885125637054443,0.3239794075489044
0.776166558265686,0.78716641664505,0.7024747133255005,0.8999842405319214,0.8161072134971619,0.8059576749801636,0.7925432324409485,0.7847487330436707,0.7167425155639648,0.6353878974914551,0.28703364729881287,0.39091411232948303,0.3776584565639496,0.5573220252990723,0.3258397579193115,0.4127575159072876,0.37645822763442993,0.3397952914237976,0.18589426577091217,0.4550715684890747,0.06406378000974655,0.21417561173439026,0.5042925477027893
0.9580169320106506,0.958867609500885,0.9875138998031616,0.9126087427139282,0.9442511796951294,0.944676399230957,0.9574065208435059,0.9672396183013916,0.9373877048492432,0.8999729156494141,0.9579458832740784,0.9047046303749084,0.620976448059082,0.9392502307891846,0.7592477798461914,0.9453743100166321,0.8124904036521912,0.7088013291358948,0.37053826451301575,0.23627419769763947,0.011859944090247154,0.029630010947585106,0.645883321762085
0.8837331533432007,0.8124624490737915,0.7539595365524292,0.9038969874382019,0.8308185338973999,0.8301575183868408,0.8261369466781616,0.8486862182617188,0.7609494924545288,0.7999383211135864,0.44393986463546753,0.5654460787773132,0.42775705456733704,0.685293972492218,0.42695680260658264,0.5793891549110413,0.49950429797172546,0.4018799960613251,0.1954406052827835,0.35057172179222107,0.16398893296718597,0.28314611315727234,0.3384280800819397
0.6147359013557434,0.5063459873199463,0.3433653712272644,0.6143466830253601,0.5440270304679871,0.5353386402130127,0.5085470080375671,0.47322165966033936,0.4165136516094208,0.15402300655841827,-0.185500368475914,0.041826315224170685,0.3353559076786041,0.22252421081066132,-0.030768128111958504,-0.11149901896715164,0.021573113277554512,0.021754829213023186,0.17139509320259094,0.7221879959106445,0.37086936831474304,0.7685378193855286,0.2940487861633301
0.7736611366271973,0.7695724964141846,0.611630916595459,0.8582241535186768,0.7867027521133423,0.7721803188323975,0.7646812200546265,0.7732824087142944,0.5945627093315125,0.48759421706199646,0.06857235729694366,0.11479081958532333,-0.005932467058300972,0.29360339045524597,0.011725781485438347,0.14496667683124542,0.03594363480806351,0.0021620485931634903,-0.0775388553738594,0.2720068395137787,0.08003982156515121,0.0389232337474823,0.5320827960968018
1.039081335067749,1.0130486488342285,1.0239319801330566,0.953689694404602,0.9958431720733643,0.9970532655715942,1.0014727115631104,1.0058245658874512,1.0229772329330444,0.9429985284805298,0.6760649681091309,0.8328956365585327,0.829883337020874,0.8798806667327881,0.7504559755325317,0.8966882824897766,0.8792634606361389,0.791361927986145,0.6041222214698792,0.4018333852291107,0.09331323951482773,0.18716874718666077,0.6849519610404968
0.7101544141769409,0.6940444111824036,0.681607723236084,0.7272580862045288,0.7053622007369995,0.7076559066772461,0.7095239162445068,0.7272641062736511,0.6734775304794312,0.7092287540435791,0.5254877805709839,0.5428279638290405,0.35036686062812805,0.6077842712402344,0.36871784925460815,0.6310585737228394,0.4330814778804779,0.33745381236076355,0.15819580852985382,0.18231703341007233,0.051556482911109924,0.13326361775398254,0.34751656651496887
0.9081867933273315,0.8965716361999512,0.8540411591529846,0.9110124111175537,0.8885127902030945,0.8827698230743408,0.8876246213912964,0.9032673835754395,0.8061031103134155,0.7193014621734619,0.7353038191795349,0.6411174535751343,0.3725707232952118,0.7250422239303589,0.5329570174217224,0.6603349447250366,0.5558314323425293,0.4870587885379791,0.17472314834594727,0.0005559045821428299,-0.16476160287857056,-0.2208796739578247,0.5097986459732056
0.8344724774360657,0.8288296461105347,0.8395265340805054,0.8733664155006409,0.8302083015441895,0.8195650577545166,0.8182570338249207,0.866165280342102,0.7895459532737732,0.8543516397476196,0.5431865453720093,0.5738627910614014,0.39798852801322937,0.5560656189918518,0.5232582092285156,0.6976650953292847,0.5558274388313293,0.4733366370201111,0.2931806445121765,0.3517998158931732,0.2911907732486725,0.29275932908058167,0.5556093454360962
0.6964321136474609,0.7352244853973389,0.6306164860725403,0.769648551940918,0.7446609735488892,0.7437530159950256,0.7374765872955322,0.755200207233429,0.5864083766937256,0.6453111171722412,0.4300103485584259,0.335575133562088,0.051141493022441864,0.46202877163887024,0.12256904691457748,0.3907652199268341,0.14287354052066803,0.056459978222846985,-0.0765378400683403,0.07035481184720993,-0.02702162228524685,-0.07014133781194687,0.42581090331077576
0.9217121601104736,0.9156043529510498,0.8204984664916992,0.9281680583953857,0.9082888960838318,0.9091752171516418,0.9079123735427856,0.9334228038787842,0.7958468198776245,0.8227241039276123,0.5376842021942139,0.5382832288742065,0.3417426645755768,0.6471043825149536,0.3370078206062317,0.6015005111694336,0.4132235646247864,0.3199699819087982,0.1484648585319519,0.34080997109413147,0.1079665943980217,0.18854109942913055,0.5377892255783081
1.0228450298309326,1.0302329063415527,0.9669093489646912,1.0117967128753662,1.027055025100708,1.0342074632644653,1.0382155179977417,1.0437583923339844,0.9283652305603027,1.0496670007705688,0.8332529664039612,0.8923574686050415,0.6521964073181152,0.9893021583557129,0.7305532693862915,0.984126091003418,0.8220307230949402,0.7214522361755371,0.36680033802986145,0.3650103509426117,0.16533184051513672,0.21115392446517944,0.5923425555229187
1.0211455821990967,0.958558976650238,0.8720049858093262,0.9999523162841797,0.9614649415016174,0.9576717615127563,0.9389115571975708,0.9809174537658691,0.8551342487335205,0.8613532185554504,0.40078204870224,0.6558164358139038,0.7499282956123352,0.6437236070632935,0.706920862197876,0.791947066783905,0.7887714505195618,0.7561490535736084,0.7499971389770508,0.8571755290031433,0.7924603819847107,0.8453042507171631,0.7110127806663513
0.9463567137718201,0.9654169678688049,0.8601353764533997,0.9863508939743042,0.9753427505493164,0.9762941598892212,0.9687032699584961,0.968725323677063,0.8375380039215088,1.0478262901306152,0.7740353345870972,0.8252267241477966,0.6641688942909241,0.8479971289634705,0.7250038385391235,0.9180365800857544,0.7840790748596191,0.697300910949707,0.45854511857032776,0.5287073850631714,0.40159985423088074,0.4510296583175659,0.6386033892631531
0.8917766809463501,0.9143137335777283,0.7983736991882324,0.9525046348571777,0.9365928173065186,0.9430397152900696,0.9319392442703247,0.9348413944244385,0.7855534553527832,0.9399515390396118,0.6271142363548279,0.6663106679916382,0.49323561787605286,0.7205518484115601,0.5022823810577393,0.7489839792251587,0.566434383392334,0.48045453429222107,0.3141495883464813,0.3896700441837311,0.33040913939476013,0.39520788192749023,0.3951663076877594
0.880533754825592,0.8829483389854431,0.763064980506897,0.9289191961288452,0.9022505283355713,0.9075307250022888,0.8979609608650208,0.9167434573173523,0.7768599390983582,0.8641200065612793,0.536980390548706,0.6008063554763794,0.4883258640766144,0.6379128694534302,0.4805983603000641,0.6787830591201782,0.5500595569610596,0.4637100100517273,0.3296931982040405,0.3953501582145691,0.3765559494495392,0.4297654330730438,0.3862702548503876
0.8913772702217102,0.9099287986755371,0.7749819755554199,0.9634632468223572,0.9328367710113525,0.9341220259666443,0.9199192523956299,0.9314749240875244,0.7700706720352173,0.8816243410110474,0.5645939111709595,0.6059920787811279,0.4462667405605316,0.6358399987220764,0.500791072845459,0.7099171876907349,0.5604397058486938,0.4778129756450653,0.32740330696105957,0.4275251030921936,0.41154465079307556,0.41140279173851013,0.49053677916526794
0.9480918049812317,0.9479544758796692,0.8405459523200989,1.0020475387573242,0.9701206684112549,0.969821572303772,0.9587763547897339,0.9736760854721069,0.8517870903015137,0.976799488067627,0.6839855909347534,0.7110026478767395,0.5953157544136047,0.7426007986068726,0.636948823928833,0.8426332473754883,0.7085081338882446,0.6193267107009888,0.4541245698928833,0.5003387331962585,0.431841641664505,0.46481189131736755,0.5575147867202759
0.8294093608856201,0.822608470916748,0.7402757406234741,0.8523551225662231,0.8328255414962769,0.8381304740905762,0.8409497737884521,0.8303723335266113,0.7248902320861816,0.8927999138832092,0.6997987031936646,0.7757079601287842,0.5668607354164124,0.8414498567581177,0.5331458449363708,0.775864839553833,0.6210404634475708,0.5158905982971191,0.2910921573638916,0.3524248003959656,0.16309450566768646,0.25080636143684387,0.4003199338912964
0.6079142093658447,0.5681647062301636,0.4218902885913849,0.6716638803482056,0.6014003753662109,0.6008521318435669,0.5863195657730103,0.600265622138977,0.39298781752586365,0.34257933497428894,0.06025524437427521,0.1390174776315689,0.006697593256831169,0.19612529873847961,0.09648154675960541,0.21230632066726685,0.1161084994673729,0.07785997539758682,0.010340562090277672,0.05711156129837036,0.1873844712972641,0.1744985431432724,0.059073179960250854
0.9419455528259277,0.9337320923805237,0.8999449610710144,0.9179462194442749,0.9396827816963196,0.9446147680282593,0.9418931603431702,0.9436293244361877,0.8483713865280151,0.8450241684913635,0.8021310567855835,0.8737649321556091,0.6403904557228088,0.9196417331695557,0.7445433139801025,0.914579451084137,0.8326835036277771,0.7453674674034119,0.4538341462612152,0.11741914600133896,-0.004236696287989616,0.01284983940422535,0.43961501121520996
0.9174540042877197,0.8989540934562683,0.9280039668083191,0.886349081993103,0.8879894018173218,0.8830410242080688,0.8935235738754272,0.8971312642097473,0.9020523428916931,0.8971582651138306,0.8020633459091187,0.7923016548156738,0.6393600702285767,0.8724237084388733,0.6551907062530518,0.9037556052207947,0.7576684951782227,0.6324376463890076,0.3556845784187317,0.2208746075630188,-0.09188380092382431,0.05462097376585007,0.5130937099456787
0.9126209020614624,0.892179548740387,0.8193583488464355,0.9228772521018982,0.9067726135253906,0.9120447635650635,0.9089652299880981,0.9110273718833923,0.7888804078102112,0.9531917572021484,0.5884582996368408,0.6808472275733948,0.5554079413414001,0.693483829498291,0.617159366607666,0.8272694945335388,0.696157693862915,0.6083569526672363,0.46377062797546387,0.4965677559375763,0.47947850823402405,0.47612348198890686,0.6040159463882446
0.9486067295074463,0.9418653249740601,0.8401665687561035,0.9690767526626587,0.9684146642684937,0.9686278104782104,0.9594393968582153,0.9491554498672485,0.8165510296821594,1.0287929773330688,0.6793758869171143,0.7854903936386108,0.6568375825881958,0.7843595147132874,0.7493337392807007,0.8960006237030029,0.8247014284133911,0.7459937334060669,0.5746074914932251,0.6340609788894653,0.596129298210144,0.6016206741333008,0.732872486114502
1.0187557935714722,0.9895839691162109,0.9834353923797607,0.9873654842376709,0.9753894805908203,0.9767985343933105,0.9819649457931519,1.0059093236923218,0.9578439593315125,0.9055655598640442,0.8026976585388184,0.8471498489379883,0.6816456913948059,0.8809451460838318,0.7486579418182373,0.9214510917663574,0.8498016595840454,0.7425145506858826,0.43129226565361023,0.2947525978088379,0.15881279110908508,0.19718793034553528,0.5717378854751587
0.9526357650756836,0.9441661834716797,0.8767372369766235,0.9583075642585754,0.9439234137535095,0.9437428712844849,0.943168044090271,0.968155026435852,0.8432389497756958,0.8165339231491089,0.5909837484359741,0.6407063007354736,0.38203272223472595,0.6900653839111328,0.4857446253299713,0.7317410707473755,0.563035249710083,0.461993008852005,0.2116047590970993,0.14262305200099945,0.024513082578778267,0.038608476519584656,0.3574429452419281
0.6885759830474854,0.6840227246284485,0.6057592630386353,0.7010979652404785,0.6941940784454346,0.6955753564834595,0.7020212411880493,0.7027269005775452,0.5764275789260864,0.6691033840179443,0.4252297580242157,0.4799986183643341,0.2338561862707138,0.5361303091049194,0.29173845052719116,0.5221091508865356,0.3484719693660736,0.252401202917099,0.12554320693016052,0.09294653683900833,0.14071618020534515,0.1498785763978958,0.19114117324352264
0.5556027293205261,0.5631036758422852,0.44459614157676697,0.5854813456535339,0.5800478458404541,0.5751852989196777,0.5764614939689636,0.5855913162231445,0.4195554554462433,0.5193576812744141,0.23080362379550934,0.334640234708786,0.1409832388162613,0.3999728560447693,0.1810608059167862,0.38207659125328064,0.2304755300283432,0.15495146811008453,0.05043561011552811,0.13592541217803955,0.13663269579410553,0.17022013664245605,0.12584374845027924
0.49274584650993347,0.48540112376213074,0.37479814887046814,0.5137279033660889,0.4974515736103058,0.496632844209671,0.4966813027858734,0.5101015567779541,0.3567782938480377,0.4439217150211334,0.14526477456092834,0.2565924823284149,0.06836280226707458,0.32777518033981323,0.11226662248373032,0.295041561126709,0.1651509702205658,0.09003616869449615,-0.041417501866817474,0.07717117667198181,0.07917750626802444,0.13151870667934418,0.021537357941269875
0.5481696724891663,0.5500307679176331,0.40023162961006165,0.5805082321166992,0.5760531425476074,0.5788424015045166,0.5775002241134644,0.5763142704963684,0.38714930415153503,0.5173777341842651,0.21873368322849274,0.26984021067619324,0.10486152023077011,0.3473972976207733,0.18955381214618683,0.36531370878219604,0.21954166889190674,0.16102243959903717,0.023481911048293114,0.108561672270298,0.16315719485282898,0.1699734926223755,0.16982674598693848
0.6696792840957642,0.6586490869522095,0.5555747747421265,0.7482943534851074,0.6714000701904297,0.6684117317199707,0.6628245115280151,0.6840496063232422,0.5322341918945312,0.43004176020622253,0.12707091867923737,0.20048686861991882,0.04094181954860687,0.286615252494812,0.13802649080753326,0.2597257196903229,0.17260359227657318,0.12215272337198257,0.01960976980626583,-0.032146893441677094,0.028275610879063606,0.011986425146460533,0.16967901587486267
0.6792224645614624,0.6728627681732178,0.572284996509552,0.7422388792037964,0.6673435568809509,0.6643895506858826,0.6597198843955994,0.6930176019668579,0.5482362508773804,0.4636290371417999,0.19520960748195648,0.27649828791618347,0.10181374102830887,0.3501347005367279,0.2191700041294098,0.3390108048915863,0.2540370523929596,0.18567253649234772,0.06665860861539841,0.007087277248501778,0.030733173713088036,0.0415182039141655,0.1921253204345703
0.6687186360359192,0.6682721376419067,0.5323950052261353,0.7552495002746582,0.6764544248580933,0.6630250215530396,0.6564151048660278,0.6802784204483032,0.5186405181884766,0.28966954350471497,-0.12042929232120514,-0.08020967990159988,-0.1638185828924179,0.07351067662239075,-0.12420432269573212,-0.07276404649019241,-0.13091105222702026,-0.1537780910730362,-0.14327670633792877,0.11576081067323685,0.013874417170882225,0.04792335629463196,0.28116729855537415
0.9105656743049622,0.8765296936035156,0.7499278783798218,0.8962216973304749,0.883127748966217,0.8854376077651978,0.8800239562988281,0.8832812905311584,0.7202895283699036,0.7068454027175903,0.49835005402565,0.5316064953804016,0.3853923976421356,0.6419821977615356,0.42808523774147034,0.5823428630828857,0.48044368624687195,0.41834571957588196,0.2298136204481125,0.31219878792762756,0.1981135755777359,0.22704441845417023,0.5397577285766602
0.8445507287979126,0.8059680461883545,0.6997286081314087,0.8416392803192139,0.8082928657531738,0.809199869632721,0.8001505732536316,0.8156560659408569,0.7107556462287903,0.6390585899353027,0.23451967537403107,0.4851367771625519,0.5831332802772522,0.5907976627349854,0.4524686932563782,0.5552036762237549,0.5714763402938843,0.5010381937026978,0.4236610233783722,0.5044788122177124,0.3164535462856293,0.47695067524909973,0.33335596323013306
0.7976597547531128,0.8124445676803589,0.7261149883270264,0.8626809120178223,0.8218575716018677,0.8219879269599915,0.8172330856323242,0.8311087489128113,0.7002110481262207,0.6227098703384399,0.1168886348605156,0.361035019159317,0.19592498242855072,0.39706864953041077,0.391345739364624,0.4583051800727844,0.443505197763443,0.3952406942844391,0.2153983861207962,0.12776483595371246,0.1310301423072815,0.16476254165172577,0.2757859230041504
0.7654851675033569,0.7519516348838806,0.6376364231109619,0.7958636283874512,0.7708625793457031,0.7700716853141785,0.765365481376648,0.7837191820144653,0.6220865845680237,0.5929985046386719,0.05156244337558746,0.28848668932914734,0.20538564026355743,0.32341375946998596,0.31536605954170227,0.38983646035194397,0.3808886706829071,0.3371874988079071,0.23918087780475616,0.22404198348522186,0.20198114216327667,0.2591703236103058,0.22323592007160187
