SMILES,Clint,logP,Fup,MW_rdkit,HBD_rdkit,HBA_rdkit,NRB_rdkit,RF_rdkit,PSA_rdkit
CS(=O)(=O)c1ccc(C(CC2CCC(=O)C2)C(=O)Nc2cnccn2)cc1Cl,0.45416308965511787,0.47527472527472525,0.4825462012320329,0.5562311833538492,0.2,0.6000000000000001,0.3529411764705882,0.5025210029486079,0.656904024767802
CCOc1ccc(NC(C)=O)cc1,0.5157030768397423,0.423076923076923,0.6057494866529775,0.1973245139187566,0.2,0.2,0.1764705882352941,0.21574819505276502,0.2373374613003096
CC(C)c1cccc(O)c1,0.634260907995523,0.6195054945054944,0.13347022587268995,0.13355184125053765,0.2,0.1,0.058823529411764705,0.16317577673450467,0.12526315789473685
CN1CCN2c3ncccc3Cc3ccccc3C2C1,0.4551311262717566,0.4162087912087912,0.1437371663244353,0.32497367523395676,0.0,0.30000000000000004,0.0,0.37345246769432505,0.11993808049535605
Cc1c([N+](=O)[O-])cccc1[N+](=O)[O-],0.7224383498916401,0.49450549450549447,0.12422997946611912,0.20168478502676968,0.0,0.4,0.11764705882352941,0.17557388586058406,0.5342414860681115
CCCC1COC(Cn2cncn2)(c2ccc(Cl)cc2Cl)O1,0.6093574019214759,0.7170329670329669,0.041889117043121156,0.4375546887745265,0.0,0.5,0.29411764705882354,0.38873914151208255,0.3044582043343654
OC(c1ccc(Cl)cc1)(c1cncnc1)c1ccccc1Cl,0.3791472467170047,0.6991758241758241,0.02742299794661191,0.42118142583831397,0.2,0.30000000000000004,0.1764705882352941,0.40573407137784,0.2848916408668731
CC(C)(c1ccccc1)c1ccc(O)cc1,0.6838854157589978,0.7129120879120878,0.01344969199178645,0.24631082504041407,0.2,0.1,0.11764705882352941,0.2956007808861403,0.12526315789473685
Cn1cc(-c2ccccc2)c(=O)c(-c2cccc(C(F)(F)F)c2)c1,0.43712931021262186,0.6249999999999999,0.13121149897330597,0.41980215640618745,0.0,0.2,0.11764705882352941,0.4085479877684973,0.13622291021671828
CC(C)N1CCC(N(C(=O)Cc2ccccc2)c2ccc(Cl)cc2)CC1,0.7225305183265434,0.872252747252747,0.1437371663244353,0.4807273050854999,0.0,0.2,0.29411764705882354,0.5235388271237307,0.14582043343653253
CC1=NC(=O)N(C(C)(C)C)C(=O)C1Cl,0.30642019753339783,0.4656593406593406,0.0953798767967146,0.2521690124134249,0.0,0.2,0.0,0.23105812884837687,0.3079876160990712
O=C(CCl)Nc1ccccc1,0.740970618029118,0.42994505494505486,0.40143737166324445,0.1824046746852151,0.2,0.1,0.11764705882352941,0.1826270684476237,0.1801857585139319
Cn1c(=O)c2[nH]cnc2n(C)c1=O,0.17373003695166958,0.2032967032967033,0.6160164271047228,0.19876310676731873,0.2,0.5,0.0,0.18686795743315868,0.45003095975232205
CC(C)(C)c1cccc(O)c1,0.7462270923891934,0.6593406593406592,0.10882956878850104,0.1543298678570899,0.2,0.1,0.0,0.18811804601039997,0.12526315789473685
CNC1=Nc2ccc(Cl)cc2C(c2ccccc2)=[N+]([O-])C1,0.49168262250652217,0.5412087912087912,0.1437371663244353,0.37527993237130525,0.2,0.30000000000000004,0.058823529411764705,0.39879556589091936,0.31244582043343655
CC12CCC(=O)C=C1CCC1C2CCC2(C)C1CCC2(C)O,0.5634950749780352,0.6675824175824174,0.023511293634496923,0.3799368205614962,0.2,0.2,0.0,0.40734063263894194,0.23095975232198143
CCc1nc(N)nc(N)c1-c1ccc(Cl)cc1,0.33398420668858336,0.5755494505494505,0.11057494866529775,0.2996425764159758,0.4,0.4,0.11764705882352941,0.3172596067765512,0.48185758513931887
CCNC(=O)NC(=O)C(C#N)=NOC,0.7137255707227472,0.28708791208791207,0.4383983572895278,0.22548830587153518,0.4,0.5,0.1764705882352941,0.1906366147752789,0.6413622291021672
Cc1cccc(C)c1O,0.6391210300971392,0.5302197802197801,0.20390143737166327,0.11275898378987646,0.2,0.1,0.0,0.13821187026990775,0.12526315789473685
CNC(=O)Oc1ccc2c(c1)C1(C)CCN(C)C1N2C,0.2627060563026221,0.3942307692307692,0.646817248459959,0.3398045293428449,0.2,0.4,0.058823529411764705,0.3585590497812211,0.27746130030959754
O=C(NC(CO)C(O)c1ccc([N+](=O)[O-])cc1)C(Cl)Cl,0.16585100698057476,0.36263736263736257,0.3388090349075976,0.4092870808429857,0.6000000000000001,0.5,0.3529411764705882,0.3274610003196895,0.6978328173374614
c1ccc2cc3c(ccc4ccccc43)cc2c1,0.620738625137464,0.9752747252747251,0.0012422997946611898,0.2699956990523084,0.0,0.0,0.0,0.3620442599513488,0.0
CCOP(=S)(OCC)Oc1ccc([N+](=O)[O-])cc1,0.4633627110677033,0.732142857142857,0.030800821355236145,0.3633410948136503,0.0,0.6000000000000001,0.4117647058823529,0.3204002447166042,0.4385758513931889
ClC(Cl)(Cl)Cl,0.39714789390815053,0.5947802197802197,0.6165297741273101,0.15696975988847195,0.0,0.0,0.0,0.07634141103680542,0.0
CN(C)c1ccc(C(=C2C=CC(=[N+](C)C)C=C2)c2ccc(N(C)C)cc2)cc1,0.49776243298571654,0.9285714285714284,0.003942505133470227,0.4837824610319308,0.0,0.2,0.23529411764705882,0.6000284529031428,0.058761609907120746
CN1CSC(=S)N(C)C1,0.5600040149735335,0.29258241758241754,0.9049281314168379,0.17202307680899342,0.0,0.30000000000000004,0.0,0.18077330230560476,0.04012383900928793
O=[N+]([O-])c1ccccc1[N+](=O)[O-],0.6652975440576089,0.43818681318681313,0.061078028747433274,0.18090675842021742,0.0,0.4,0.11764705882352941,0.14995004514058494,0.5342414860681115
Cc1cc(C)c(O)c(C)c1,0.971116229476926,0.581043956043956,0.10164271047227927,0.13355184125053765,0.2,0.1,0.0,0.16383571098990682,0.12526315789473685
CC12CCC3C(CCC4CC(=O)CCC43C)C1CCC2O,0.8367266636057733,0.6936813186813187,0.021868583162217667,0.36213979563083043,0.2,0.2,0.0,0.38249573071220433,0.23095975232198143
CC(=O)Oc1ccccc1C(=O)O,0.5022937998299832,0.36950549450549447,0.535934291581109,0.19873344505910095,0.2,0.30000000000000004,0.11764705882352941,0.1767774544821166,0.3938080495356037
C=CC1(C)OC(=O)N(c2cc(Cl)cc(Cl)c2)C1=O,0.621343208918362,0.6318681318681318,0.5991786447638605,0.35439808978599074,0.0,0.30000000000000004,0.11764705882352941,0.3083353482965313,0.28860681114551084
CC12C=CC(=O)C=C1CCC1C2C(O)CC2(C)C1CCC2(O)C(=O)CO,0.4436580709863645,0.42857142857142855,0.24640657084188913,0.4659112818307206,0.6000000000000001,0.5,0.11764705882352941,0.44907119662849326,0.5871826625386997
CC12CCC(=O)C=C1CCC1C2C(O)CC2(C)C(C(=O)CO)CCC12,0.5559195767919056,0.47252747252747246,0.13039014373716634,0.445177747786495,0.4,0.4,0.11764705882352941,0.4416831785462947,0.46191950464396286
CN(C)c1ccc(N=Nc2ccccc2C(=O)O)cc1,0.542446195000811,0.6648351648351647,0.020944558521560575,0.3308466934610764,0.2,0.4,0.23529411764705882,0.3587245742747891,0.4040866873065016
O=c1c(-c2ccc(O)cc2)coc2cc(O)ccc12,0.5937731876841552,0.651098901098901,0.04650924024640658,0.3085114271730909,0.4,0.4,0.058823529411764705,0.32033641500993426,0.4375851393188855
CN(C)C(=O)C1(N2CCCCC2)CCN(CCC2(c3ccc(Cl)c(Cl)c3)CN(C(=O)c3ccccc3)CCO2)CC1,0.5742310211166592,0.7678571428571428,0.0027720739219712527,0.8219555964227979,0.0,0.5,0.4117647058823529,0.8197654636930678,0.3487925696594427
CC12CCC3C(=CCc4cc(O)ccc43)C1CCC2=O,0.5221077051577276,0.6909340659340659,0.04958932238193019,0.32940810061251424,0.2,0.2,0.0,0.3552653287311034,0.23095975232198143
CC(=O)SC(C(=O)NC1Cc2ccccc2C2CCCC(C(=O)O)N2C1=O)C(C)C,0.4359380804316446,0.5453296703296703,0.3172484599589323,0.5726637697064975,0.4,0.5,0.29411764705882354,0.5507016128901389,0.6426006191950465
CN1CCN(C(=O)c2cc3cc(Cl)ccc3[nH]2)CC1,0.5280530787551689,0.5233516483516483,0.46201232032854217,0.3426817150399692,0.2,0.2,0.058823529411764705,0.349869013868897,0.24359133126934987
Cc1ncc([N+](=O)[O-])n1CCO,0.34542200050130933,0.2032967032967033,0.9753593429158112,0.18541533806931942,0.2,0.5,0.1764705882352941,0.15510726906763733,0.5027244582043344
COc1ccc(S(=O)(=O)N2C(=O)C(c3ccccc3OC)(N3CC(O)CC3C(=O)N(C)C)c3cc(Cl)ccc32)c(OC)c1,0.7254524726034114,0.5892857142857142,0.052156057494866535,0.8648167647974846,0.2,0.9,0.47058823529411764,0.7963870222305887,0.7796904024767802
O=CN1CCOCC1,0.11099916056505783,0.06043956043956045,0.9679671457905545,0.10236255505954588,0.0,0.2,0.058823529411764705,0.08885311540356874,0.18291021671826627
CCCCOc1ccc(N)cc1,0.6907601974470872,0.4065934065934066,0.15913757700205342,0.1766058107286399,0.2,0.2,0.23529411764705882,0.21219266401935663,0.21826625386996906
CC(C)(C)C(=O)C(Oc1ccc(Cl)cc1)n1cncn1,0.5852705030151607,0.5865384615384615,0.10698151950718687,0.3663962507600812,0.0,0.5,0.23529411764705882,0.3438744307390885,0.3530030959752322
COc1ccc2c(c1)c(CC(=O)O)c(C)n2-c1ccnc2cc(Cl)ccc12,0.24241929396751782,0.846153846153846,0.0,0.4954246815074079,0.2,0.4,0.23529411764705882,0.5094735726081846,0.39845201238390093
CCn1cc(C(=O)O)c(=O)c2ccc(C)nc21,0.21285011937003023,0.4244505494505494,0.7587268993839836,0.27591320984175477,0.2,0.4,0.11764705882352941,0.27773116766711625,0.4469969040247678
O=C1CC2(CCCC2)CC(=O)N1CCCCN1CCN(c2ncccn2)CC1,0.48500437419151277,0.5673076923076923,0.04106776180698153,0.5030774022275942,0.0,0.6000000000000001,0.3529411764705882,0.5124984515886836,0.4312074303405573
CN1CCN(c2ccccc2C=C2SCCN(c3ccc(Cl)c(Cl)c3)C2=O)CC1,0.6435388800441598,0.8502747252747251,0.023511293634496923,0.5947914040369584,0.0,0.4,0.1764705882352941,0.6132628393725432,0.16588235294117648
CC(C)N(Cc1ccccc1)C(=O)C(C)(C)C,0.5237882825842698,0.6181318681318682,0.2224845995893224,0.27754460379373247,0.0,0.1,0.1764705882352941,0.3221398746882217,0.12575851393188855
CNC(=O)N(C)c1nnc(C(C)(C)C)s1,0.4284862709721995,0.45192307692307687,0.41806981519507197,0.2700105299064173,0.2,0.4,0.058823529411764705,0.26742321096962196,0.35987616099071207
CCOP(=S)(OCC)Oc1cc(C)nc(C(C)C)n1,0.7021288639541466,0.7293956043956042,0.029568788501026698,0.3827250211339671,0.0,0.6000000000000001,0.4117647058823529,0.3623850456734007,0.33108359133126936
CON(C)C(=O)Nc1ccc(Cl)c(Cl)c1,0.7149373306429307,0.6456043956043955,0.09763860369609857,0.29953876043721356,0.2,0.2,0.11764705882352941,0.2608509149014778,0.25739938080495356
CN(C)C(=O)Nc1ccc(Cl)c(Cl)c1,0.5565646192902333,0.5741758241758241,0.15554414784394252,0.27582422471710144,0.2,0.1,0.058823529411764705,0.2549818274661392,0.20024767801857588
Cc1cn(C2CC(N=[N+]=[N-])C(CO)O2)c(=O)nc1O,0.3148035565716114,0.23214285714285712,0.9281314168377826,0.32785086093108107,0.4,0.7000000000000001,0.1764705882352941,0.2781222598528996,0.8256346749226007
NC(=O)N1c2ccccc2C=Cc2ccccc21,0.3125440936386538,0.5425824175824175,0.5175564681724847,0.2818603823394189,0.2,0.1,0.0,0.33269557719635057,0.2868730650154799
CCN(CC)c1nc(C)cc(OP(=S)(OC)OC)n1,0.7801867417519253,0.7829670329670328,0.0034907597535934302,0.38420810654485593,0.0,0.7000000000000001,0.4117647058823529,0.3636724584011525,0.35114551083591333
C=C1CC2C3C=C(C)C4=CC(=O)CCC4(C)C3CCC2(C)C1(OC(C)=O)C(C)=O,0.7509319023871758,0.6634615384615383,0.0135523613963039,0.5193616800391535,0.0,0.4,0.11764705882352941,0.5350011278384611,0.3742414860681115
Cc1ccc(N)cc1O,0.5997948655806509,0.3118131868131868,0.6098562628336757,0.11424206920076528,0.4,0.2,0.0,0.13645601240676403,0.2863777089783282
CC(c1ccc(O)cc1)(c1ccc(O)cc1)c1ccc(O)cc1,0.7036895457955911,0.6593406593406592,0.004209445585215606,0.3857356845180714,0.6000000000000001,0.30000000000000004,0.1764705882352941,0.42109431163718336,0.37578947368421056
CCCc1ccc(N)cc1,0.6121191306751792,0.5357142857142856,0.1293634496919918,0.1320835866937577,0.2,0.1,0.11764705882352941,0.17752988771921857,0.16111455108359135
CCCCCCCCCCCCN1CCCC1=O,0.6277655753908138,0.7829670329670328,0.0025667351129363466,0.30729529713616205,0.0,0.1,0.6470588235294118,0.3550013550289425,0.12575851393188855
CC1Cc2ccccc2N1NC(=O)c1ccc(Cl)c(S(N)(=O)=O)c1,0.41723263844750963,0.3873626373626373,0.2207392197125257,0.47313390778174913,0.4,0.4,0.1764705882352941,0.4346283731701024,0.5727554179566564
COc1cc(Cl)c(OC)cc1Cl,0.4553481371373134,0.6401098901098901,0.5825462012320329,0.23721951147166564,0.0,0.2,0.11764705882352941,0.20304337877683895,0.11430340557275542
CCOC1Oc2ccc(OS(C)(=O)=O)cc2C1(C)C,0.6151930374544471,0.5769230769230769,0.12453798767967146,0.35601465288385953,0.0,0.5,0.23529411764705882,0.31888780522635485,0.3828482972136223
