SMILES,1A2,2B6,2A6,3A4,2CB,2C9,2C19,2D6,2E1,1A1,1A3,1A4,1A6,1A9,2B4,2B7,2B10,2B15,2B17,1A1,1B1,1E1,2A1
[2H]C([2H])([2H])C(c1cc(-c2cccnc2O)cc(/C=C/c2ccc(NS(C)(=O)=O)cc2)c1OC)(C([2H])([2H])[2H])C([2H])([2H])[2H],0.6653717160224915,0.6618321537971497,0.4030156135559082,0.8147920370101929,0.718674898147583,0.7186472415924072,0.6938542127609253,0.6655048131942749,0.3464202582836151,0.5454211235046387,0.1266135722398758,0.20244301855564117,0.07482025772333145,0.37418848276138306,0.2108696550130844,0.2747087776660919,0.23322735726833344,0.23442696034908295,0.06731107085943222,0.3118523955345154,0.20235931873321533,0.2060559093952179,0.5757991075515747
[O-]Cl=O.[Na+],0.8836982250213623,0.8263800144195557,0.6558390855789185,0.8974533081054688,0.8760461807250977,0.8652710914611816,0.8364399671554565,0.7975459694862366,0.6984885931015015,0.8335241675376892,0.471841961145401,0.6354973912239075,0.8971552848815918,0.7719703912734985,0.6071524620056152,0.5723738670349121,0.6382505893707275,0.6601181030273438,0.7602449655532837,1.3531358242034912,0.96608966588974,1.2290054559707642,1.037129521369934
B([C@H](CC(C)C)NC(=O)[C@H](CC1=CC=CC=C1)NC(=O)C2=NC=CN=C2)(O)O,0.7543526887893677,0.7549178600311279,0.5818948745727539,0.879802942276001,0.7770246863365173,0.7742575407028198,0.7600212097167969,0.7657023668289185,0.5647520422935486,0.7506927847862244,0.321397602558136,0.3694371283054352,0.23280082643032074,0.5159239172935486,0.23939596116542816,0.4816843569278717,0.3046075701713562,0.2460322231054306,0.12044531852006912,0.3206636905670166,0.19564394652843475,0.2648220658302307,0.4820490777492523
C#CC1=CC(=CC=C1)NC2=NC=NC3=CC4=C(C=C32)OCCOCCOCCO4,0.832562267780304,0.8490664958953857,0.7610236406326294,0.8884773254394531,0.8540962338447571,0.8528861999511719,0.848770797252655,0.8599877953529358,0.7338329553604126,0.5563454627990723,0.3289123475551605,0.20871198177337646,-0.016334380954504013,0.3868615925312042,0.020525282248854637,0.2247621864080429,0.013647904619574547,-0.04924260824918747,-0.09739232808351517,0.16716088354587555,-0.02718191221356392,0.0032293368130922318,0.39306285977363586
C#CCN1C(=O)COC2=CC(=C(C=C21)N3C(=O)C4=C(C3=O)CCCC4)F,0.8934462070465088,0.8304470181465149,0.7262093424797058,0.8768196702003479,0.8489564657211304,0.844801664352417,0.8423370718955994,0.8232041001319885,0.7310813665390015,0.8513662815093994,0.6150057315826416,0.6561945676803589,0.5137507915496826,0.7892704606056213,0.5140496492385864,0.644740104675293,0.5657854676246643,0.5042387843132019,0.28744369745254517,0.43758153915405273,0.04039031267166138,0.11033650487661362,0.6048844456672668
C(=C(Cl)Cl)(Cl)Cl,1.0016862154006958,1.0117830038070679,0.9527532458305359,1.009855031967163,1.023398756980896,1.0185316801071167,1.0160229206085205,0.9854943752288818,0.9255949258804321,0.8449240922927856,0.7513735890388489,0.8711140155792236,0.816766083240509,0.900030791759491,0.8088792562484741,0.8053779602050781,0.8550235629081726,0.7947565913200378,0.4931032359600067,0.5791134238243103,0.18825602531433105,0.3617604374885559,0.7238307595252991
C(=C(Cl)Cl)Cl,0.9334967732429504,0.947575032711029,0.8909171223640442,0.9395670294761658,0.9613453149795532,0.952301025390625,0.9442979693412781,0.9258759617805481,0.8779853582382202,0.737592339515686,0.6525098085403442,0.788804829120636,0.750694990158081,0.8015372157096863,0.7289730906486511,0.7249711155891418,0.7601514458656311,0.714134693145752,0.48300185799598694,0.5511261820793152,0.20327572524547577,0.3749900460243225,0.6494404077529907
C(C(=O)O)OC1=NC(=C(C(=C1Cl)N)Cl)F,0.8838140368461609,0.8867514729499817,0.8290596008300781,0.9896177053451538,0.9197313189506531,0.9034093022346497,0.891628623008728,0.8771782517433167,0.8386535048484802,0.7982573509216309,0.47748127579689026,0.5528681874275208,0.5855672359466553,0.6860249042510986,0.607967734336853,0.5204748511314392,0.6044990420341492,0.5859404802322388,0.4857678711414337,0.8303332328796387,0.5230242609977722,0.6686785221099854,0.8088538646697998
C(C(C(C(C(F)(F)S(=O)(=O)N)(F)F)(F)F)(F)F)(C(C(C(F)(F)F)(F)F)(F)F)(F)F,0.8094086647033691,0.7432464957237244,0.6376006603240967,0.8019082546234131,0.7741590738296509,0.7807623744010925,0.7665435075759888,0.7415282726287842,0.6496800184249878,0.6359349489212036,0.4792937934398651,0.6478922963142395,0.6763829588890076,0.6891408562660217,0.5725315809249878,0.6202550530433655,0.6688790321350098,0.6148880124092102,0.4209182858467102,0.496622234582901,0.1959940791130066,0.3360541760921478,0.42282193899154663
C(C(CBr)Br)OP(=O)(OCC(CBr)Br)OCC(CBr)Br,0.7527455687522888,0.7489832043647766,0.6185922026634216,0.8146539926528931,0.7867324948310852,0.7742413282394409,0.7638447284698486,0.6961636543273926,0.6099772453308105,0.7174793481826782,0.5960148572921753,0.725639820098877,0.7343352437019348,0.7938112020492554,0.7523270845413208,0.6828949451446533,0.7708516120910645,0.7729042172431946,0.5320369005203247,0.7543951869010925,0.20893226563930511,0.4091531038284302,0.8473063707351685
C(C(CCl)OP(=O)(OC(CCl)CCl)OC(CCl)CCl)Cl,0.9184821844100952,0.906616747379303,0.7756403088569641,0.9694300293922424,0.9429574608802795,0.9355388283729553,0.9171770215034485,0.8780972957611084,0.8026075959205627,0.8486484289169312,0.595952033996582,0.8006150722503662,0.8055823445320129,0.8568240404129028,0.7602829933166504,0.7373155951499939,0.7925297617912292,0.7779411673545837,0.5696496367454529,0.7538902163505554,0.3876727223396301,0.5314514636993408,0.6826539635658264
C(C(F)(Cl)Cl)(F)(F)Cl,1.089232087135315,1.0661592483520508,1.0390931367874146,1.0654873847961426,1.0748478174209595,1.078294277191162,1.071608304977417,1.0561583042144775,1.0319809913635254,1.0845774412155151,1.0145128965377808,1.1497483253479004,1.0631394386291504,1.1637784242630005,1.0129196643829346,1.1564801931381226,1.0966366529464722,1.004513144493103,0.6811932921409607,0.7179094552993774,0.2527560889720917,0.5141171216964722,0.8128890991210938
C(C(F)(F)F)(C(F)(F)F)F,1.0464715957641602,1.0278542041778564,0.984561562538147,1.016810655593872,1.0401527881622314,1.0417635440826416,1.034944772720337,1.0184437036514282,0.9843469858169556,1.1117594242095947,1.0591328144073486,1.168977975845337,1.1299766302108765,1.1998975276947021,1.0217698812484741,1.180255651473999,1.1108816862106323,1.0143789052963257,0.7397463321685791,0.8081116676330566,0.355791300535202,0.5944156646728516,0.8242351412773132
C(C(F)(F)F)(Cl)Cl,1.0835087299346924,1.0565786361694336,1.042962670326233,1.064882755279541,1.0655771493911743,1.0647978782653809,1.0577888488769531,1.0447942018508911,1.0320312976837158,1.0534193515777588,0.9793124198913574,1.1214115619659424,1.0759003162384033,1.1203958988189697,1.0058132410049438,1.1143699884414673,1.078983187675476,0.9996707439422607,0.6940242648124695,0.7788486480712891,0.327976256608963,0.6038143634796143,0.8057591319084167
